query_id,difficulty,positive_count,B0_metadata_only__hit_at_10,B1_bm25_only__hit_at_10,B2_vector_only__hit_at_10,B3_vector_postfilter__hit_at_10,B4_prefilter_vector__hit_at_10,B5_hybrid__hit_at_10,B0_metadata_only__latency_ms,B1_bm25_only__latency_ms,B2_vector_only__latency_ms,B3_vector_postfilter__latency_ms,B4_prefilter_vector__latency_ms,B5_hybrid__latency_ms,B0_metadata_only__mrr,B1_bm25_only__mrr,B2_vector_only__mrr,B3_vector_postfilter__mrr,B4_prefilter_vector__mrr,B5_hybrid__mrr,B0_metadata_only__ndcg_at_10,B1_bm25_only__ndcg_at_10,B2_vector_only__ndcg_at_10,B3_vector_postfilter__ndcg_at_10,B4_prefilter_vector__ndcg_at_10,B5_hybrid__ndcg_at_10,B0_metadata_only__recall_at_1,B1_bm25_only__recall_at_1,B2_vector_only__recall_at_1,B3_vector_postfilter__recall_at_1,B4_prefilter_vector__recall_at_1,B5_hybrid__recall_at_1,B0_metadata_only__recall_at_10,B1_bm25_only__recall_at_10,B2_vector_only__recall_at_10,B3_vector_postfilter__recall_at_10,B4_prefilter_vector__recall_at_10,B5_hybrid__recall_at_10,B0_metadata_only__recall_at_20,B1_bm25_only__recall_at_20,B2_vector_only__recall_at_20,B3_vector_postfilter__recall_at_20,B4_prefilter_vector__recall_at_20,B5_hybrid__recall_at_20,B0_metadata_only__recall_at_5,B1_bm25_only__recall_at_5,B2_vector_only__recall_at_5,B3_vector_postfilter__recall_at_5,B4_prefilter_vector__recall_at_5,B5_hybrid__recall_at_5,b4_minus_b2__recall_at_10,b4_minus_b2__recall_at_20,b4_minus_b2__mrr,b4_minus_b2__ndcg_at_10,b4_minus_b2__hit_at_10,b4_minus_b2__latency_ms,b4_minus_b3__recall_at_10,b4_minus_b3__recall_at_20,b4_minus_b3__mrr,b4_minus_b3__ndcg_at_10,b4_minus_b3__hit_at_10,b4_minus_b3__latency_ms,b5_minus_b4__recall_at_10,b5_minus_b4__recall_at_20,b5_minus_b4__mrr,b5_minus_b4__ndcg_at_10,b5_minus_b4__hit_at_10,b5_minus_b4__latency_ms,b1_minus_b2__recall_at_10,b1_minus_b2__recall_at_20,b1_minus_b2__mrr,b1_minus_b2__ndcg_at_10,b1_minus_b2__hit_at_10,b1_minus_b2__latency_ms,b2_minus_b1__recall_at_10,b2_minus_b1__recall_at_20,b2_minus_b1__mrr,b2_minus_b1__ndcg_at_10,b2_minus_b1__hit_at_10,b2_minus_b1__latency_ms,query_text,metadata_filter_text,semantic_filter_text,qrel_filter_text
vru:strong:0161,strong,68,1.0,1.0,1.0,1.0,1.0,1.0,0.04523200914263725,133.47314996644855,118.38349513709545,4.786734934896231,39.091409649699926,172.19566507264972,1.0,0.5,0.5,1.0,1.0,1.0,0.22009176629808017,0.2051166673279436,0.2051166673279436,1.0,1.0,1.0,0.014705882352941176,0.0,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.07352941176470588,0.07352941176470588,0.07352941176470588,0.11764705882352941,0.2647058823529412,0.5,0.7948833326720564,0.0,-79.29208548739552,0.0,0.0,0.0,0.0,0.0,34.304674714803696,0.0,0.0,0.0,0.0,0.0,133.1042554229498,0.0,0.0,0.0,0.0,0.0,15.089654829353094,0.0,0.0,0.0,0.0,0.0,-15.089654829353094,Find sunny day urban accident videos on arterials roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0162,strong,49,0.0,1.0,1.0,1.0,1.0,1.0,0.026310794055461884,131.07267394661903,119.06728195026517,4.809846170246601,22.801427636295557,152.50410325825214,0.03571428571428571,0.5,1.0,1.0,1.0,1.0,0.0,0.2122263659729146,0.2984900352767555,1.0,1.0,1.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.04081632653061224,0.04081632653061224,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.0,0.10204081632653061,0.12244897959183673,0.40816326530612246,0.40816326530612246,0.40816326530612246,0.0,0.02040816326530612,0.02040816326530612,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.163265306122449,0.2857142857142857,0.0,0.7015099647232446,0.0,-96.26585431396961,0.0,0.0,0.0,0.0,0.0,17.991581466048956,0.0,0.0,0.0,0.0,0.0,129.7026756219566,0.0,-0.020408163265306117,-0.5,-0.08626366930384088,0.0,12.005391996353865,0.0,0.020408163265306117,0.5,0.08626366930384088,0.0,-12.005391996353865,Find sunny day urban accident videos on intersection roads where the accident type is car hits cyclist.,"{""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}","{""accident_type"": ""car hits cyclist""}","{""accident_type"": ""car hits cyclist"", ""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}"
vru:strong:0163,strong,47,1.0,1.0,1.0,1.0,1.0,1.0,0.013144686818122864,132.9517918638885,120.2419470064342,4.927082918584347,9.56805795431137,139.47755889967084,1.0,0.25,0.14285714285714285,1.0,1.0,1.0,0.7917267193679839,0.2980272981222516,0.1427951440361373,1.0,1.0,1.0,0.02127659574468085,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.14893617021276595,0.0851063829787234,0.0425531914893617,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.3191489361702128,0.10638297872340426,0.10638297872340426,0.425531914893617,0.425531914893617,0.40425531914893614,0.10638297872340426,0.02127659574468085,0.0,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.1702127659574468,0.3191489361702128,0.8571428571428572,0.8572048559638628,0.0,-110.67388905212283,0.0,0.0,0.0,0.0,0.0,4.640975035727024,0.0,-0.021276595744680882,0.0,0.0,0.0,129.90950094535947,0.0425531914893617,0.0,0.10714285714285715,0.1552321540861143,0.0,12.7098448574543,-0.0425531914893617,0.0,-0.10714285714285715,-0.1552321540861143,0.0,-12.7098448574543,Find snowy day urban accident videos on arterials roads where the accident type is car hits pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""snowy day""}","{""accident_type"": ""car hits pedestrian""}","{""accident_type"": ""car hits pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""snowy day""}"
vru:strong:0164,strong,25,0.0,1.0,1.0,1.0,1.0,1.0,0.045998021960258484,133.0469879321754,120.03989005461335,4.846945870667696,39.36993284150958,170.22181674838066,0.02127659574468085,0.125,0.14285714285714285,1.0,1.0,1.0,0.0,0.13568544539116628,0.1427951440361373,1.0,1.0,1.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.08,0.08,0.4,0.4,0.4,0.0,0.28,0.28,0.8,0.8,0.8,0.0,0.0,0.0,0.2,0.2,0.2,0.32,0.52,0.8571428571428572,0.8572048559638628,0.0,-80.66995721310377,0.0,0.0,0.0,0.0,0.0,34.522986970841885,0.0,0.0,0.0,0.0,0.0,130.85188390687108,0.0,0.0,-0.01785714285714285,-0.007109698644971019,0.0,13.007097877562046,0.0,0.0,0.01785714285714285,0.007109698644971019,0.0,-13.007097877562046,Find sunny day urban accident videos on arterials roads where the accident type is car hits cyclist.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""car hits cyclist""}","{""accident_type"": ""car hits cyclist"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0165,strong,25,1.0,0.0,0.0,1.0,1.0,1.0,0.013539567589759827,132.54282111302018,119.12831012159586,4.796646069735289,8.966822177171707,138.9984581619501,1.0,0.027777777777777776,0.024390243902439025,1.0,1.0,1.0,0.46900009332067477,0.0,0.0,0.800693766409882,1.0,1.0,0.04,0.0,0.0,0.04,0.04,0.04,0.12,0.0,0.0,0.28,0.4,0.4,0.16,0.0,0.0,0.28,0.8,0.8,0.12,0.0,0.0,0.2,0.2,0.2,0.4,0.8,0.975609756097561,1.0,1.0,-110.16148794442415,0.12,0.52,0.0,0.199306233590118,0.0,4.1701761074364185,0.0,0.0,0.0,0.0,0.0,130.0316359847784,0.0,0.0,0.003387533875338751,0.0,0.0,13.414510991424322,0.0,0.0,-0.003387533875338751,0.0,0.0,-13.414510991424322,Find clear night urban accident videos on arterials roads where the accident type is car hits pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}","{""accident_type"": ""car hits pedestrian""}","{""accident_type"": ""car hits pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}"
vru:strong:0166,strong,25,0.0,1.0,1.0,1.0,1.0,1.0,0.02790987491607666,134.97036509215832,119.7585123591125,4.758971277624369,23.098548874258995,155.61323473230004,0.02040816326530612,1.0,1.0,1.0,1.0,1.0,0.0,0.3628869103342175,0.3628869103342175,1.0,1.0,1.0,0.0,0.04,0.04,0.04,0.04,0.04,0.0,0.12,0.12,0.4,0.4,0.4,0.0,0.16,0.16,0.8,0.8,0.8,0.0,0.04,0.04,0.2,0.2,0.2,0.28,0.64,0.0,0.6371130896657825,0.0,-96.6599634848535,0.0,0.0,0.0,0.0,0.0,18.339577596634626,0.0,0.0,0.0,0.0,0.0,132.51468585804105,0.0,0.0,0.0,0.0,0.0,15.211852733045816,0.0,0.0,0.0,0.0,0.0,-15.211852733045816,Find sunny day urban accident videos on intersection roads where the accident type is ego-car hits a crossing cyclist.,"{""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing cyclist""}","{""accident_type"": ""ego-car hits a crossing cyclist"", ""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}"
vru:strong:0167,strong,25,1.0,0.0,0.0,1.0,1.0,1.0,0.012107659131288528,134.90971783176064,120.13260507956147,4.863027948886156,9.116374887526035,140.83044696599245,0.25,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0,0.4526016377006498,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.04,0.04,0.04,0.24,0.0,0.0,0.4,0.4,0.4,0.4,0.08,0.08,0.8,0.8,0.8,0.08,0.0,0.0,0.2,0.2,0.2,0.4,0.7200000000000001,0.9230769230769231,1.0,1.0,-111.01623019203544,0.0,0.0,0.0,0.0,0.0,4.253346938639879,0.0,0.0,0.0,0.0,0.0,131.71407207846642,0.0,0.0,0.0,0.0,0.0,14.777112752199173,0.0,0.0,0.0,0.0,0.0,-14.777112752199173,Find clear night urban accident videos on arterials roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}"
vru:strong:0168,strong,24,1.0,1.0,1.0,1.0,1.0,1.0,0.017148908227682114,134.598134085536,120.6936570815742,4.825599025934935,12.366431765258312,142.72978575900197,1.0,0.16666666666666666,0.2,1.0,1.0,1.0,0.22009176629808017,0.07839826897867533,0.085143117641621,0.800693766409882,1.0,0.5541432109622958,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.4166666666666667,0.16666666666666666,0.125,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.8333333333333334,0.2916666666666667,0.041666666666666664,0.0,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.375,0.7916666666666667,0.8,0.914856882358379,0.0,-108.32722531631589,0.125,0.5416666666666667,0.0,0.199306233590118,0.0,7.540832739323378,-0.25,-0.5416666666666667,0.0,-0.4458567890377042,0.0,130.36335399374366,0.0,0.0,-0.033333333333333354,-0.006744848662945668,0.0,13.904477003961802,0.0,0.0,0.033333333333333354,0.006744848662945668,0.0,-13.904477003961802,Find sunny day urban accident videos on T-junction roads where the accident type is car hits pedestrian.,"{""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}","{""accident_type"": ""car hits pedestrian""}","{""accident_type"": ""car hits pedestrian"", ""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}"
vru:strong:0169,strong,18,1.0,0.0,0.0,1.0,1.0,1.0,0.005795154720544815,134.31429816409945,121.32772291079164,4.882236942648888,4.119286313652992,132.26709887385368,1.0,0.02631578947368421,0.023255813953488372,1.0,1.0,1.0,0.6489315753318466,0.0,0.0,0.727329844310522,1.0,1.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.0,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.7222222222222222,0.0,0.0,0.3333333333333333,1.0,1.0,0.2777777777777778,0.0,0.0,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5555555555555556,1.0,0.9767441860465116,1.0,1.0,-117.20843659713864,0.22222222222222227,0.6666666666666667,0.0,0.27267015568947806,0.0,-0.7629506289958954,0.0,0.0,0.0,0.0,0.0,128.1478125602007,0.0,0.0,0.0030599755201958373,0.0,0.0,12.98657525330782,0.0,0.0,-0.0030599755201958373,0.0,0.0,-12.98657525330782,Find rainy day urban accident videos on arterials roads where the accident type is car hits pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""rainy day""}","{""accident_type"": ""car hits pedestrian""}","{""accident_type"": ""car hits pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""rainy day""}"
vru:strong:0170,strong,18,1.0,1.0,1.0,1.0,1.0,1.0,0.01360289752483368,132.14833568781614,119.53977681696415,4.81518916785717,9.465930983424187,141.877599991858,0.16666666666666666,0.25,0.25,1.0,1.0,1.0,0.20827328063201603,0.33169367308920716,0.33169367308920716,1.0,1.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2777777777777778,0.3888888888888889,0.3888888888888889,1.0,1.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.33333333333333337,0.6111111111111112,0.75,0.6683063269107928,0.0,-110.07384583353996,0.0,0.0,0.0,0.0,0.0,4.650741815567017,0.0,0.0,0.0,0.0,0.0,132.41166900843382,0.0,0.0,0.0,0.0,0.0,12.608558870851994,0.0,0.0,0.0,0.0,0.0,-12.608558870851994,Find snowy day urban accident videos on arterials roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""snowy day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""snowy day""}"
vru:strong:0171,strong,17,1.0,1.0,1.0,1.0,1.0,1.0,0.01722387969493866,133.41775070875883,119.90826902911067,4.775679670274258,11.475720908492804,141.64320286363363,0.25,0.3333333333333333,0.5,1.0,1.0,1.0,0.4011248950259844,0.28997736516021183,0.34369669139214537,1.0,1.0,0.933745776545611,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.5882352941176471,0.5882352941176471,0.5294117647058824,0.29411764705882354,0.17647058823529413,0.17647058823529413,1.0,1.0,1.0,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.8235294117647058,0.5,0.6563033086078547,0.0,-108.43254812061787,0.0,0.0,0.0,0.0,0.0,6.700041238218546,-0.05882352941176472,0.0,0.0,-0.06625422345438903,0.0,130.16748195514083,0.0,0.0,-0.16666666666666669,-0.05371932623193354,0.0,13.509481679648161,0.0,0.0,0.16666666666666669,0.05371932623193354,0.0,-13.509481679648161,Find sunny day urban accident videos on T-junction roads where the accident type is car hits cyclist.,"{""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}","{""accident_type"": ""car hits cyclist""}","{""accident_type"": ""car hits cyclist"", ""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}"
vru:strong:0172,strong,17,1.0,1.0,1.0,1.0,1.0,1.0,0.01064268872141838,138.11814645305276,122.82832292839885,4.830121994018555,7.00678676366806,138.43863876536489,1.0,1.0,1.0,1.0,1.0,1.0,0.5075394027672819,0.22009176629808017,0.22009176629808017,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5294117647058824,0.058823529411764705,0.058823529411764705,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.5294117647058824,0.9411764705882353,0.0,0.7799082337019199,0.0,-115.82153616473079,0.0,0.0,0.0,0.0,0.0,2.1766647696495056,0.0,0.0,0.0,0.0,0.0,131.43185200169683,0.0,0.0,0.0,0.0,0.0,15.289823524653912,0.0,0.0,0.0,0.0,0.0,-15.289823524653912,Find sunny day rural accident videos on arterials roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0173,strong,15,1.0,0.0,0.0,1.0,1.0,1.0,0.00972021371126175,130.35932509228587,119.65837329626083,4.764480050653219,6.816456094384193,133.74428916722536,0.3333333333333333,0.010416666666666666,0.010638297872340425,1.0,1.0,1.0,0.28997736516021183,0.0,0.0,0.727329844310522,1.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.4,0.6666666666666666,0.6666666666666666,0.4,0.0,0.0,0.4,1.0,1.0,0.2,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.9893617021276596,1.0,1.0,-112.84191720187664,0.2666666666666666,0.6,0.0,0.27267015568947806,0.0,2.051976043730974,0.0,0.0,0.0,0.0,0.0,126.92783307284117,0.0,0.0,-0.00022163120567375919,0.0,0.0,10.700951796025038,0.0,0.0,0.00022163120567375919,0.0,0.0,-10.700951796025038,Find sunny day rural accident videos on arterials roads where the accident type is car hits pedestrian.,"{""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""car hits pedestrian""}","{""accident_type"": ""car hits pedestrian"", ""location"": ""rural"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0174,strong,14,0.0,1.0,1.0,1.0,1.0,1.0,0.01789908856153488,130.9269228950143,116.7161799967289,4.89478837698698,11.117854155600071,143.53858586400747,0.09090909090909091,0.1,0.1,1.0,1.0,1.0,0.0,0.0636207881989517,0.0636207881989517,1.0,1.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.35714285714285715,0.21428571428571427,0.21428571428571427,1.0,1.0,1.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.6428571428571429,0.7857142857142857,0.9,0.9363792118010483,0.0,-105.59832584112883,0.0,0.0,0.0,0.0,0.0,6.2230657786130905,0.0,0.0,0.0,0.0,0.0,132.4207317084074,0.0,0.0,0.0,0.0,0.0,14.210742898285389,0.0,0.0,0.0,0.0,0.0,-14.210742898285389,Find sunny day urban accident videos on T-junction roads where the accident type is ego-car hits a crossing cyclist.,"{""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing cyclist""}","{""accident_type"": ""ego-car hits a crossing cyclist"", ""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}"
vru:strong:0175,strong,13,1.0,0.0,0.0,1.0,1.0,1.0,0.016591046005487442,135.29309071600437,119.6245071478188,4.770749714225531,11.375254951417446,143.03014893084764,0.5,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,0.3125291152215463,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,1.0,1.0,1.0,0.15384615384615385,0.0,0.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.7692307692307693,0.8461538461538461,0.9166666666666666,1.0,1.0,-108.24925219640136,0.0,0.0,0.0,0.0,0.0,6.6045052371919155,0.0,0.0,0.0,0.0,0.0,131.6548939794302,0.0,0.0,0.0,0.0,0.0,15.668583568185568,0.0,0.0,0.0,0.0,0.0,-15.668583568185568,Find sunny day urban accident videos on T-junction roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""urban"", ""road_type"": ""T-junction"", ""weather_light"": ""sunny day""}"
vru:strong:0176,strong,12,1.0,1.0,1.0,1.0,1.0,1.0,0.012690667062997818,133.6285057477653,119.671821128577,4.830896854400635,9.208870120346546,141.04895619675517,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.07839826897867533,0.4480300279758385,0.4480300279758385,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.5,0.0,0.5519699720241615,0.0,-110.46295100823045,0.0,0.0,0.0,0.0,0.0,4.377973265945911,0.0,0.0,0.0,0.0,0.0,131.84008607640862,0.0,0.0,0.0,0.0,0.0,13.956684619188309,0.0,0.0,0.0,0.0,0.0,-13.956684619188309,Find clear night urban accident videos on arterials roads where the accident type is ego-car hits a pedestrian.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}","{""accident_type"": ""ego-car hits a pedestrian""}","{""accident_type"": ""ego-car hits a pedestrian"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""clear night""}"
vru:strong:0177,strong,11,0.0,1.0,1.0,1.0,1.0,1.0,0.04898803308606148,133.407860994339,120.00026321038604,4.89886524155736,39.437801111489534,172.5742220878601,0.01694915254237288,1.0,1.0,1.0,1.0,1.0,0.0,0.423330700050781,0.44128517931289285,1.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.36363636363636365,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.6363636363636364,0.5454545454545454,1.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.4545454545454546,0.0,0.5587148206871071,0.0,-80.5624620988965,0.0,0.0,0.0,0.0,0.0,34.538935869932175,0.0,0.0,0.0,0.0,0.0,133.13642097637057,0.0,0.09090909090909094,0.0,-0.017954479262111855,0.0,13.407597783952951,0.0,-0.09090909090909094,0.0,0.017954479262111855,0.0,-13.407597783952951,Find sunny day urban accident videos on arterials roads where the accident type is cyclist falls down.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""cyclist falls down""}","{""accident_type"": ""cyclist falls down"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0178,strong,11,0.0,1.0,1.0,1.0,1.0,1.0,0.050422269850969315,135.17466513440013,118.8196362927556,4.7657978720963,39.08067010343075,170.89532921090722,0.014705882352941176,0.5,0.5,1.0,1.0,1.0,0.0,0.3024038304938509,0.3024038304938509,1.0,1.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0,0.45454545454545453,0.45454545454545453,1.0,1.0,1.0,0.0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.5454545454545454,0.5,0.6975961695061491,0.0,-79.73896618932486,0.0,0.0,0.0,0.0,0.0,34.31487223133445,0.0,0.0,0.0,0.0,0.0,131.81465910747647,0.0,0.0,0.0,0.0,0.0,16.355028841644526,0.0,0.0,0.0,0.0,0.0,-16.355028841644526,Find sunny day urban accident videos on arterials roads where the accident type is ego-car hits a crossing cyclist.,"{""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing cyclist""}","{""accident_type"": ""ego-car hits a crossing cyclist"", ""location"": ""urban"", ""road_type"": ""arterials"", ""weather_light"": ""sunny day""}"
vru:strong:0179,strong,10,1.0,1.0,1.0,1.0,1.0,1.0,0.03025401383638382,134.8665109835565,118.79358114674687,4.838532768189907,23.02795508876443,155.9224701486528,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.22009176629808017,0.11004588314904008,0.11004588314904008,1.0,1.0,1.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,1.0,1.0,1.0,0.1,0.1,0.1,1.0,1.0,1.0,0.1,0.1,0.1,0.5,0.5,0.5,0.9,0.9,0.6666666666666667,0.8899541168509599,0.0,-95.76562605798244,0.0,0.0,0.0,0.0,0.0,18.189422320574522,0.0,0.0,0.0,0.0,0.0,132.89451505988836,0.0,0.0,0.0,0.0,0.0,16.072929836809635,0.0,0.0,0.0,0.0,0.0,-16.072929836809635,Find sunny day urban accident videos on intersection roads where the accident type is ego-car hits a crossing pedestrian.,"{""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}","{""accident_type"": ""ego-car hits a crossing pedestrian""}","{""accident_type"": ""ego-car hits a crossing pedestrian"", ""location"": ""urban"", ""road_type"": ""intersection"", ""weather_light"": ""sunny day""}"
