scoring,replicate,recall_at_10,mrr,ndcg_at_10
strict,431,0.004449645209521045,0.0980943325414608,0.0338409118244542
strict,432,0.0043516762044019455,0.0726584856989473,0.026347821446163898
strict,433,0.0055257193062728934,0.09835918449663215,0.03734406047077752
strict,434,0.003433274727834633,0.07814582222618266,0.026827744976500544
strict,435,0.004607570583247951,0.10473210595081957,0.03420222470851325
strict,436,0.004024815863415116,0.08375246693585794,0.03126094138467927
strict,437,0.003249591806446722,0.07712636273771335,0.02728017885031154
strict,438,0.0059519471287736245,0.11418389111296559,0.03783151158399857
strict,439,0.0029695998215189213,0.08435058774029992,0.03174381805120047
strict,440,0.004976377683269829,0.09686937223302859,0.036189541942820105
strict,441,0.002865836732087517,0.10301818943969258,0.03483885132337392
strict,442,0.004678303784472401,0.099006322715342,0.03141546512305993
strict,443,0.002263867525506933,0.08273525394233625,0.027906938883364225
strict,444,0.003494014820534993,0.08060978252298029,0.028786806428458406
strict,445,0.002322424911312487,0.09309582576571214,0.02615557817057377
strict,446,0.0023708281313768588,0.0913590812353543,0.029008407799405528
strict,447,0.004740646251115084,0.09070120732616808,0.028880845024403384
strict,448,0.0033663989056815628,0.09470250172906719,0.032977584447456
strict,449,0.007250457875673045,0.10621627275345748,0.041729707671625586
strict,450,0.004246372771548364,0.08843698451807122,0.026952211584183483
strict,451,0.003592637751632625,0.08998403401764746,0.029715861461014008
strict,452,0.005761591560746977,0.11528081250772707,0.04140262649381488
strict,453,0.003982766558015584,0.09093745552991807,0.030503993496816557
strict,454,0.006778361063324931,0.11915343126203015,0.042617337381126816
strict,455,0.007789300696429752,0.09319899170368384,0.030298146226184753
strict,456,0.012539138339294117,0.1486113483902554,0.050083507567022185
strict,457,0.003873262827855797,0.10765533720915561,0.04332028705230464
strict,458,0.0029567985560618494,0.07399755922725616,0.025670730702034388
strict,459,0.0074536248247234664,0.11956761328098243,0.04077108266257605
strict,460,0.00220757569500011,0.08267316606061581,0.02639009522863141
strict,461,0.002956440243945012,0.06588612164835157,0.023439994303350645
strict,462,0.0052291026207957345,0.0939956836932758,0.037286614348552564
strict,463,0.005284269097659292,0.08024032709714989,0.03172480335101326
strict,464,0.003937494539720355,0.10090776608555306,0.03065355544844768
strict,465,0.0038615547085137578,0.09041603850645523,0.03058829841583871
strict,466,0.004404125111556629,0.09097453904335556,0.03245471152620574
strict,467,0.006481658681701534,0.1076131054484489,0.040701977742422325
strict,468,0.0045053589381804674,0.13034057805326404,0.04101953091557962
strict,469,0.0036383133955127252,0.10832382327099509,0.02994770168178606
strict,470,0.00476240767870927,0.09519535840970918,0.03558821980250606
strict,471,0.004008482741984461,0.09115016027473874,0.03141297775049602
strict,472,0.0029293989307545795,0.10568870858832732,0.035245741683489866
strict,473,0.0021915192881169702,0.08405998671468909,0.02179070352009824
strict,474,0.0043979050745722005,0.07363621387886723,0.02670526510744052
strict,475,0.0027761400719558574,0.0642397271268471,0.02413907302915735
strict,476,0.00361384269743839,0.0810412745934014,0.029568716856236524
strict,477,0.004670557812990531,0.12068065765484069,0.04105383143603037
strict,478,0.004845436230638903,0.10193144500114033,0.033022836448218865
strict,479,0.0024577026697877426,0.12096916415970124,0.03474997986043461
strict,480,0.006522492332137027,0.09490292760947255,0.033909517792400784
strict,481,0.004108507888138158,0.08596659592655238,0.033076380266412936
strict,482,0.0028909096416011803,0.05482807342408667,0.024370042994461622
strict,483,0.0042400447478195364,0.09205403093736202,0.030676665790090485
strict,484,0.0065216533969902,0.12307781696407791,0.0358183779280569
strict,485,0.00374946520585802,0.08921951447502517,0.02978682000120309
strict,486,0.004217010498136757,0.08700523605626254,0.030093557210329278
strict,487,0.004230566189629269,0.10697039906419915,0.029893740281703336
strict,488,0.003514600398308328,0.09189990732600718,0.03249684657596986
strict,489,0.002616486363779017,0.12059693587815261,0.036645450438399986
strict,490,0.003702864901419687,0.0988156735592224,0.035647834464163135
strict,491,0.0030314219051328223,0.06644550712949845,0.02382110742075861
strict,492,0.0029090549104533914,0.08444537218977873,0.027883736663398558
strict,493,0.005760121711343601,0.12419680938970347,0.045978494701638645
strict,494,0.004137869753964144,0.10106284278843328,0.03836364547167888
strict,495,0.003939320383199065,0.07385378302576459,0.027786284977156506
strict,496,0.005387333706998556,0.11705931588924462,0.036723341903920854
strict,497,0.0065630824698375695,0.12120653784824555,0.040901056823122485
strict,498,0.0034044823874903153,0.09458018148790777,0.03006990543894762
strict,499,0.00406124612137676,0.07152819408517358,0.02602264754374205
strict,500,0.005819984885338773,0.11449273265509019,0.03594353363722325
strict,501,0.003306703669372501,0.12529782813317158,0.03933483273346646
strict,502,0.004991504863520678,0.10282046809665829,0.03169981384098558
strict,503,0.004108334246682166,0.09041839239365299,0.03088214909636339
strict,504,0.003976960320172369,0.11659216974640292,0.0372417985002004
strict,505,0.002588897363293984,0.07421822762560215,0.027662261734456833
strict,506,0.0040378269884112075,0.09359126836315537,0.03196079708805646
strict,507,0.0034521216352856967,0.12277645140199898,0.0338963888026897
strict,508,0.002353886985410416,0.09401633115557903,0.031973895100105475
strict,509,0.004682114798877844,0.10958422841184069,0.03360658972952571
strict,510,0.004042841301439039,0.0893882405034776,0.029166906581530583
strict,511,0.0016985878865966994,0.07558945805001052,0.024415519501985478
strict,512,0.005740319554466706,0.12109153224268868,0.042659464124909875
strict,513,0.005467565215021609,0.09740881439097353,0.03709506161250907
strict,514,0.003089147173539085,0.0869264807979664,0.028754593739554413
strict,515,0.0021061238406553263,0.04873184680994012,0.020211136849572105
strict,516,0.004701136926677118,0.07319503604942239,0.02790523487708556
strict,517,0.002330971443591934,0.06734936715678186,0.0228968779707687
strict,518,0.004345156268561096,0.11527807725430714,0.04408428519570664
strict,519,0.003265258552454086,0.10374751652123246,0.03206260739094434
strict,520,0.003883720833929618,0.0821668506885929,0.027082691757742527
strict,521,0.0035052869068703477,0.07824222221681257,0.02837098917406895
strict,522,0.0016125426929472497,0.07081785326271361,0.024730725667065807
strict,523,0.004510157606245152,0.07676734050600377,0.032013491187449734
strict,524,0.004175115170835201,0.09754103330651817,0.03429996297088212
strict,525,0.0026849726637802086,0.11513356378477278,0.032320281458976904
strict,526,0.004723386906703273,0.11755678784607546,0.03907101775814111
strict,527,0.0026276276961635717,0.09811483949430032,0.03084233896648649
strict,528,0.002096150454480934,0.06547502962426988,0.024695189018151258
strict,529,0.005900116515110657,0.14221668437572763,0.05080451252244193
strict,530,0.002621791398891326,0.0764854785606345,0.02419614708180758
strict,531,0.004918745623094772,0.10513772534615336,0.038763971538333546
strict,532,0.005703271906870947,0.09602760681904454,0.03006980708331056
strict,533,0.002263652560939565,0.061239069240999054,0.021368326764026436
strict,534,0.004144209684008068,0.11687367000020622,0.03497981247044546
strict,535,0.00582665793410537,0.10430366902644815,0.03269766578605319
strict,536,0.004411024355217881,0.08513471998193606,0.03174838840710519
strict,537,0.0027121116644949097,0.058873930280811504,0.017450232087413444
strict,538,0.004871192423741284,0.09769939296409885,0.03689440106826973
strict,539,0.005329268986747965,0.11290229691327644,0.036025960930125035
strict,540,0.005056570014859634,0.075422094233973,0.027260954216699457
strict,541,0.005055544556171689,0.09830882702879908,0.04054582851866053
strict,542,0.004535834819176531,0.1011028861905942,0.03427112822677431
strict,543,0.003618239156204148,0.10343333166177263,0.02925308494831292
strict,544,0.003718582378749139,0.10119316187556425,0.036043770814316305
strict,545,0.0053953325142097625,0.08988660080050118,0.03502773081053071
strict,546,0.008756852458008045,0.09859290493944235,0.033556911914654465
strict,547,0.004780590665721865,0.1051102052840352,0.03065459542833322
strict,548,0.003043900840867599,0.10319028750707465,0.03419072406176043
strict,549,0.0031855850734966297,0.1009121850632865,0.03373746168356617
strict,550,0.0024247782394954953,0.0813632242093776,0.02351444706197049
strict,551,0.0038574616668992654,0.10071906398939197,0.03138740531740707
strict,552,0.004890366216912987,0.11312816857799039,0.03850820818176323
strict,553,0.00399981312143976,0.08495472780789465,0.03035443809421331
strict,554,0.002041088371047022,0.07469714170684667,0.02510779244380404
strict,555,0.0038690253304867043,0.08806096059901496,0.03066209138993738
strict,556,0.003789118516651765,0.09809664921879321,0.0322987259050933
strict,557,0.0038362982857389613,0.10600087931943653,0.03577416614150172
strict,558,0.004853436957882776,0.0823484039574256,0.03036514673049022
strict,559,0.0051172327991797556,0.08939124252427293,0.036173049512168334
strict,560,0.0031798104958631387,0.0871952584098478,0.028678787575929645
strict,561,0.003781109390018447,0.11098272170981752,0.03707303627217348
strict,562,0.004960020607307514,0.10728839293775849,0.038666068635775874
strict,563,0.006235185681071729,0.08020725329094283,0.03256674892283949
strict,564,0.0031121966176423464,0.07563468968391154,0.01975335736487459
strict,565,0.004146206089289944,0.08625751661948836,0.028953294702283607
strict,566,0.002796639294787751,0.08113876331363579,0.02615110869995675
strict,567,0.003955126461558015,0.10256160420801387,0.03888415790839013
strict,568,0.0049275185109069145,0.08251454665450295,0.028863365703391874
strict,569,0.005071008754347932,0.06028300175841496,0.024591444833602517
strict,570,0.004833484770790773,0.06448360820144056,0.024022294366752007
strict,571,0.002798395531946205,0.07552164905771858,0.02563084320456104
strict,572,0.0024017723395032987,0.08061634645162938,0.025113720339377723
strict,573,0.00274114959440171,0.10284244082659451,0.031428703764443
strict,574,0.0033281272630270474,0.09841418096987144,0.03440631165919532
strict,575,0.005228366157623582,0.08895314004408554,0.02905570661299962
strict,576,0.003875413441431242,0.1069824185300376,0.034802339887671355
strict,577,0.003701422164786157,0.0908993060527939,0.02641397370956771
strict,578,0.0037254454435257773,0.07305655818730278,0.026195331230499896
strict,579,0.0033933277848543883,0.12229821275797778,0.035253812381648396
strict,580,0.003822721445845511,0.07392180731355699,0.0283097852893295
strict,581,0.0025103847012323604,0.08684625211942022,0.032646692853131175
strict,582,0.005400263389912828,0.09213853420943964,0.03179546462257542
strict,583,0.005756718775065779,0.08215109303016392,0.029130855389744126
strict,584,0.0062754493849206915,0.06849447283027953,0.02343694491603866
strict,585,0.002976687303117717,0.07447495520066076,0.02177556169947554
strict,586,0.004570593502535608,0.08970825635172605,0.03397876704849841
strict,587,0.003049952024371255,0.09123934333795924,0.03460272251040939
strict,588,0.0020679210190595824,0.06815072338761732,0.021468880082400988
strict,589,0.003753182196872897,0.09492383009393457,0.03222202034775508
strict,590,0.007125929540161857,0.14800323393325382,0.052980142031072125
strict,591,0.0034875642177276604,0.08323833028407447,0.027726948339310088
strict,592,0.001992574250572259,0.0813180914249446,0.026632672689307094
strict,593,0.0035317531258027115,0.08434967041222335,0.028957306665319232
strict,594,0.0066875326838468155,0.15040682320904106,0.04844545797804251
strict,595,0.004772770610970651,0.12723177078319892,0.043223712345857125
strict,596,0.004652300035648518,0.10781925867016373,0.03325582269577789
strict,597,0.0041355698225453855,0.0681457259249301,0.02473874978013755
strict,598,0.0034870916986726574,0.08229285458374386,0.031652542184504265
strict,599,0.003501967323818065,0.11178462443864105,0.035186109814965054
strict,600,0.002479276999501325,0.06491552607894789,0.025844149266707677
strict,601,0.0043967041985732225,0.08374226609226991,0.034354391336884706
strict,602,0.004395637992376058,0.0990590275156019,0.03495780767998153
strict,603,0.005289404328718908,0.07290404110478967,0.03141708383056827
strict,604,0.004546206418404111,0.09934025894236359,0.028088502506259876
strict,605,0.005197812074122323,0.11368839483596364,0.038122194275715504
strict,606,0.005291965996528539,0.10478365421553089,0.039950831810096336
strict,607,0.0028619703803056317,0.1063454322263165,0.02928752565873058
strict,608,0.003863863069913777,0.0918821739653334,0.03162189877452812
strict,609,0.006046093611636658,0.10782350275015852,0.04132988559280606
strict,610,0.0042751232489813265,0.11327980740191235,0.035846165151709894
strict,611,0.0030513646650905937,0.10303463447859128,0.03416952599492154
strict,612,0.0030821325854556627,0.08828465340264192,0.03806487557099885
strict,613,0.0033918645715047104,0.0846759619968428,0.028067208470302998
strict,614,0.004102841074009423,0.0939166263300114,0.029146181423306796
strict,615,0.0036276524589024363,0.0839466904282582,0.02679454510635536
strict,616,0.003575677178833418,0.08289738185027125,0.026908714265581193
strict,617,0.0017333579287303088,0.0689692025602332,0.023045803245162415
strict,618,0.004740059684832001,0.08588386317824223,0.03156350986254902
strict,619,0.003596093874051227,0.08778604119315621,0.03464513136879823
strict,620,0.0033610431107846516,0.08545109933564102,0.03035352630604669
strict,621,0.002876136639914725,0.06850103003535893,0.020441241984845454
strict,622,0.0042219214582960626,0.09787495011716464,0.03739917776244972
strict,623,0.0033454831569098733,0.07951450998845154,0.02560022549443417
strict,624,0.003091884825253076,0.08272386073240037,0.02697693556873465
strict,625,0.00528584506037643,0.10404291156555048,0.03707768611194791
strict,626,0.004243489631287728,0.11924442212558563,0.040891527616761965
strict,627,0.004616611917666959,0.08612186085980594,0.033083231073391325
strict,628,0.003837393295911941,0.10559157736727777,0.03543344952945294
strict,629,0.005252244425927232,0.10512031272340638,0.033911930976745615
strict,630,0.007094729132296693,0.10495963838284535,0.04087540638506674
strict,631,0.002216703396335589,0.0891355693554472,0.027355661696889577
strict,632,0.003422848155538704,0.08184342128618895,0.031429481839956905
strict,633,0.0035180649120944607,0.08881807713821971,0.03165372369050049
strict,634,0.005049445631538857,0.11364955614037094,0.04143304749266764
strict,635,0.0024688265287703343,0.06044075966689849,0.017542693202330477
strict,636,0.004694906389132239,0.10111413640825406,0.03777080877256726
strict,637,0.00560039296304931,0.11075273023539323,0.040475106655631685
strict,638,0.0027043127454436278,0.08443913746689939,0.029943818586651325
strict,639,0.004578160051693254,0.08304569939321792,0.03166181908753904
strict,640,0.0040974142710763425,0.09932741815737343,0.03766425264342642
strict,641,0.0036397351140664024,0.08606082618540653,0.03166770359851376
strict,642,0.0019327827419195831,0.07386011201409126,0.02330479609682831
strict,643,0.006467710649875176,0.10514360172506418,0.029322855916371803
strict,644,0.004465455181626902,0.11674598376463817,0.03907162555567705
strict,645,0.00495510723336882,0.11268489543208564,0.03778893099036826
strict,646,0.003310701258983797,0.10462062751891094,0.03473072344334362
strict,647,0.004285362412209024,0.10347028072653505,0.03156965592394654
strict,648,0.004540500472836237,0.09246547726737532,0.03243636899619405
strict,649,0.003832925978828421,0.09599539609121802,0.03080324347948905
strict,650,0.0023081985797010953,0.08965161192409077,0.03174989360319707
strict,651,0.003799801014140029,0.09722065158732206,0.027309548583842002
strict,652,0.00647314972221993,0.08833802382210272,0.030807489456021648
strict,653,0.005708759228419683,0.08352800640354562,0.03136988962687901
strict,654,0.005140428926772233,0.09557461549607642,0.0287093894951757
strict,655,0.0034778920133194465,0.09330625900054723,0.034055444706468777
strict,656,0.002269696632610627,0.08333811634456846,0.03097537498139823
strict,657,0.004510486429561764,0.0806504683091301,0.024142652855280843
strict,658,0.003683537453309079,0.0729837906363842,0.026320140026996928
strict,659,0.004778128195255681,0.09794661236406517,0.03891123452614794
strict,660,0.0029882277965718085,0.07960061381052394,0.028097354916078753
strict,661,0.00320008007581029,0.08669084152086512,0.03148903021706223
strict,662,0.0041513892670960425,0.07942257845032545,0.029031705988489184
strict,663,0.002933071077845593,0.08140886376332972,0.024440642196657942
strict,664,0.006134078405481431,0.0956291866584273,0.03641311216259665
strict,665,0.0025341196558353453,0.07266864019095817,0.024537785245267535
strict,666,0.0028744644676662965,0.11095007653832527,0.03936514308378696
strict,667,0.003879385420619459,0.1040840214798883,0.030563787164362415
strict,668,0.0056673573333683265,0.09501313682389895,0.03259005358923733
strict,669,0.0048330824300392835,0.10694207442446103,0.033991773448858675
strict,670,0.002849857769844364,0.08469871836928117,0.027197334276957082
strict,671,0.004339161662098609,0.0794481154265072,0.028047866175273453
strict,672,0.0017398492959186437,0.0802613775938434,0.021866128388105577
strict,673,0.0029502242136828193,0.09463803648027834,0.024279505476414512
strict,674,0.003335190307935138,0.10763814546643895,0.03050026574402432
strict,675,0.004596531156601499,0.08967265476803417,0.02986752201666226
strict,676,0.0062110260602210796,0.06463544553187126,0.02780329987680531
strict,677,0.004556846050293989,0.1040180841875433,0.034201291228047145
strict,678,0.0038155075390192052,0.11816810404735559,0.035734275619135204
strict,679,0.006035710167508226,0.12344297382833504,0.04357114219964082
strict,680,0.004443105582938743,0.10847191806596393,0.036995188456576775
strict,681,0.0037616271979751996,0.1074256734918274,0.0351559648264528
strict,682,0.004695980466324729,0.13627659694246813,0.042191749080034306
strict,683,0.003442764090211149,0.10961105237764697,0.0340011361181569
strict,684,0.0018930163442389082,0.0679881942932169,0.024454155138751352
strict,685,0.007614558128467582,0.12239989521583716,0.04637287901319851
strict,686,0.0036176114644451873,0.09110695702619968,0.02989017641282021
strict,687,0.0065410920237649935,0.12218062612786701,0.039385761048096705
strict,688,0.008537489708263,0.12039076680522084,0.03292190072011897
strict,689,0.0053068929027766994,0.10983623788542726,0.03730052258810838
strict,690,0.0032310221470922573,0.06752324754192436,0.02453948349585144
strict,691,0.004675730622119947,0.08922918691090433,0.03426989956187716
strict,692,0.008392253242415467,0.09433879179127927,0.0350915852609802
strict,693,0.0031599094846570933,0.10837437349031018,0.03535283772741701
strict,694,0.003246879666813612,0.0814159897922396,0.029523567509541965
strict,695,0.005210019160634242,0.11519932737617995,0.038030193674960404
strict,696,0.006496766054249035,0.10254590776853008,0.03373128644595892
strict,697,0.006191028158109916,0.14449405891209488,0.04593848103240572
strict,698,0.0032571994052848973,0.10523001170010828,0.0346899325262944
strict,699,0.004436332443245268,0.10978189457541021,0.03609922180182107
strict,700,0.004340415235513309,0.079555324405818,0.028843287446232296
strict,701,0.004774972267585387,0.09055644928490325,0.03429812670921425
strict,702,0.004877904006677555,0.08103654532860431,0.03394197121555196
strict,703,0.002920402895585846,0.0555331235288203,0.020319326715722903
strict,704,0.003881884069666623,0.09413586035694166,0.03604759593088033
strict,705,0.004086430983472494,0.08148205841337712,0.02952963878374295
strict,706,0.004369731887066299,0.12425046965357851,0.039447925000078314
strict,707,0.0034333021841838666,0.09874307717572041,0.0359694584532995
strict,708,0.004742982343428297,0.10767095537761172,0.03567980732743989
strict,709,0.003250484002713449,0.11811929004095974,0.031736727418594825
strict,710,0.004794338364809127,0.07790366092921173,0.025594319291159972
strict,711,0.005402968033346444,0.1112328549883911,0.04081783707797363
strict,712,0.0038354572095921687,0.09366215906994628,0.029872771020056685
strict,713,0.004754072266670786,0.12733023720480469,0.036899259671689194
strict,714,0.0034535387711499155,0.09820305420428202,0.03246701659852328
strict,715,0.0044962642700349335,0.08814992620173825,0.032372207148830864
strict,716,0.0034643690834489723,0.10179574463061906,0.03851211944651164
strict,717,0.007011624571272014,0.1385979598009535,0.0517257237707547
strict,718,0.003431743907568657,0.1352400838684384,0.036926752676877624
strict,719,0.004809995998100067,0.06988830158079444,0.025619869393575335
strict,720,0.004916970842436187,0.09221202225363431,0.03424416670378532
strict,721,0.0026369137940978078,0.09523944714771217,0.029367772122389436
strict,722,0.0031515408523225207,0.0918522924812434,0.02865092285244263
strict,723,0.004199444489426675,0.11149822161932713,0.03893572528677685
strict,724,0.0026280842175356285,0.05977922078482254,0.02270328308418024
strict,725,0.004962736084460674,0.07467193530394127,0.025770862986099263
strict,726,0.002849602159805107,0.09374370849443696,0.029589994406945104
strict,727,0.0030107863581437114,0.07525408765530253,0.02490514798147391
strict,728,0.007311647737335968,0.12344821316256392,0.04148676644887303
strict,729,0.0024116216221296205,0.06481777279127865,0.018720496803298934
strict,730,0.003110952749495982,0.09022929787413429,0.03264935996183248
strict,731,0.0054426036361918916,0.08639114506827433,0.03296782004183437
strict,732,0.005868492825016745,0.12326916394502792,0.040917290367056165
strict,733,0.0051575032994825324,0.13407448986851644,0.046590517893867985
strict,734,0.004629555989289228,0.12614268116432895,0.04281060276423581
strict,735,0.004703782524762213,0.07153949265524721,0.028659169376637754
strict,736,0.006628024229191364,0.10321157057174148,0.036892185376649275
strict,737,0.002646049506275211,0.09992124593639065,0.03144838824828664
strict,738,0.004250380364546713,0.11013617451702302,0.036065686157566286
strict,739,0.004112595311084893,0.09048889864548179,0.032427707193384
strict,740,0.004241171525988358,0.09059320243631097,0.03060431938401704
strict,741,0.004069557658186735,0.11586622743142672,0.036448042767090974
strict,742,0.004161040470684137,0.09899742690168409,0.03250830832355546
strict,743,0.0022800807857092436,0.07698304760386655,0.020352280366171985
strict,744,0.004418035186068764,0.08739240977363152,0.028006038692951835
strict,745,0.004043981866454082,0.09896791254093718,0.03413947506361509
strict,746,0.004059546922138461,0.11123799625428772,0.0386984013726164
strict,747,0.003931518631311544,0.08330003471567576,0.031061996505527704
strict,748,0.005157376948192913,0.10192969893126003,0.031248154810699962
strict,749,0.00482887125234848,0.07474883901951583,0.030806467709844382
strict,750,0.009763926810130202,0.16645452399552185,0.05384144638317619
strict,751,0.0033759146165644473,0.08454390340172986,0.031102312069753696
strict,752,0.004050677226666124,0.09553349648055323,0.029728230989216436
strict,753,0.0037488903343493567,0.08710660116569391,0.0326324563433609
strict,754,0.0034423025646182167,0.08143967060435205,0.02792406534369716
strict,755,0.005318372712801389,0.12283294981200218,0.037716073046758315
strict,756,0.0021729203821323983,0.07803205453186064,0.028191933775380547
strict,757,0.004158550968571421,0.09028736872845415,0.028098696869910702
strict,758,0.003863077914172034,0.08702268776600598,0.025761607775363966
strict,759,0.004936882223081221,0.11701988332263583,0.038904415379074624
strict,760,0.004159674809940316,0.08816004524126907,0.03451265697833283
strict,761,0.006922602007248428,0.11347431946528122,0.046463790534576346
strict,762,0.004069912094904035,0.1096890858914769,0.034270404912980924
strict,763,0.0030436943610953593,0.09507368718913553,0.030323473917476734
strict,764,0.004640291540214991,0.12799877611968116,0.04110283006135284
strict,765,0.0027277578667684954,0.058632341569709444,0.025604445274621437
strict,766,0.00772358668260532,0.14027869347764352,0.04964240504321808
strict,767,0.002953315408266121,0.10141435591011663,0.034993649044421274
strict,768,0.006717280900439469,0.09358209674966714,0.035048540640179426
strict,769,0.00580269022213147,0.10255684877119954,0.03416950170158651
strict,770,0.004711371093020516,0.10173583139715892,0.03412032621676212
strict,771,0.006849954785014143,0.11240103566543552,0.042965212205397826
strict,772,0.004348734882137462,0.11352420927850457,0.03789569732317981
strict,773,0.004655998048470341,0.10055325200211038,0.036508529353831635
strict,774,0.00310913231729427,0.10289575169423079,0.03290228363493499
strict,775,0.004397183059931561,0.08957844811807052,0.03622294105389006
strict,776,0.0031376148154864517,0.0968060640678326,0.02565501928205916
strict,777,0.002015142829889499,0.09580594947445951,0.02839360992823685
strict,778,0.002747693312928952,0.0656830801118797,0.01699304937981687
strict,779,0.004070469218898602,0.15865610512721398,0.049505502192042986
strict,780,0.005292755567382747,0.10356325170377359,0.030424699406026795
strict,781,0.004141297134627709,0.08020618665303754,0.0310036980978533
strict,782,0.003944940852851846,0.125269233599842,0.04207183395648874
strict,783,0.005283411994298174,0.08661504539765123,0.02903199742270155
strict,784,0.005575015612682719,0.06797180799740221,0.02835643125916414
strict,785,0.0035063160215419585,0.07101797041022584,0.022752742198108373
strict,786,0.004723015065013557,0.12809619475719647,0.04136447972290447
strict,787,0.0030087413868234154,0.07426367245484967,0.027516997227319796
strict,788,0.004369406326449595,0.08959225593368314,0.029981383280510705
strict,789,0.0034086067331369424,0.09023447188414795,0.03431804599863444
strict,790,0.005694804632941819,0.13959476074104335,0.04228395604067755
strict,791,0.00538423455470614,0.08446731522846984,0.031995719979379264
strict,792,0.0057256161463436865,0.129574878651545,0.04430278219723447
strict,793,0.005256550228542086,0.0786104270802138,0.027047724926764594
strict,794,0.0031580103653963167,0.09053385365176993,0.031237240660004387
strict,795,0.0021592073782415273,0.07149521837620149,0.020234561480661155
strict,796,0.006915261270875033,0.14100644355461603,0.04739603479979169
strict,797,0.004752916380846959,0.1604881343196571,0.04902950643233868
strict,798,0.005420905500973473,0.11810917049926338,0.0390844247744589
strict,799,0.005498482330403739,0.10368715324707412,0.03520731188935374
strict,800,0.003899266721150595,0.07937352358370547,0.03344196471952214
strict,801,0.0035645056152980997,0.10333495087995868,0.03619569143062778
strict,802,0.0031804743811141016,0.08542322968907687,0.028652136535602325
strict,803,0.006089099827723298,0.10536754284308521,0.0365320830604577
strict,804,0.004349929353491978,0.07470689832732605,0.02964869771117354
strict,805,0.002664747765847969,0.11074599688356673,0.02901925872456202
strict,806,0.00734039040878187,0.10058615838052953,0.033401058869732436
strict,807,0.004432005555544186,0.1023109604810893,0.038208392235884646
strict,808,0.002736450574234081,0.08485856762599218,0.02607486400535099
strict,809,0.00479323670953148,0.09549270552249053,0.03296049188687522
strict,810,0.002874575809043464,0.06811814823621959,0.021259349165195347
strict,811,0.00332337644330203,0.07141343089627743,0.026271826771167905
strict,812,0.0037877162217969506,0.0818441383719249,0.02880661066935712
strict,813,0.0023619038960489554,0.10455986454908293,0.03309493873023382
strict,814,0.004860705017407805,0.07974226432397497,0.03100070767210527
strict,815,0.0046140254122500534,0.08024676046177918,0.030998101640904534
strict,816,0.0039004773318985324,0.08568667605340712,0.03173243716150272
strict,817,0.004517825017746868,0.10072301615919173,0.037605930631540344
strict,818,0.005401502715641637,0.09671249660411396,0.034510769008724386
strict,819,0.003978607210461318,0.12405285148860999,0.03979102279500856
strict,820,0.0033597870256907125,0.11176122090583217,0.041658495755723605
strict,821,0.004340859548132074,0.08108903931480527,0.024069428366780204
strict,822,0.003727521026259141,0.09114639365409707,0.029460670846594983
strict,823,0.003266240058021815,0.09518994243093319,0.029789823813269556
strict,824,0.0034954063194743896,0.10588874748836079,0.03094752682640484
strict,825,0.007495143186037333,0.11762167276734777,0.0399072525128214
strict,826,0.003186221970982316,0.11592388515825933,0.040166404006497514
strict,827,0.004521042454443117,0.09739358198601897,0.029121048056769853
strict,828,0.004256122548930349,0.06669767103578023,0.029593906536444545
strict,829,0.0027794578904452513,0.0905604623081381,0.03575273636569314
strict,830,0.004162512550276659,0.09626994657973117,0.036340638106167014
strict,831,0.0042432505105488095,0.08357953578978101,0.028676906021025694
strict,832,0.0021977834074978016,0.0876233860421671,0.026766761324001537
strict,833,0.0038952201755709354,0.07968294887004895,0.028563556585595205
strict,834,0.005172332530408995,0.07090061349373307,0.026374541880435018
strict,835,0.004800143846138893,0.07330971046976612,0.026518094355731617
strict,836,0.003099689239606687,0.0831278245237624,0.02765352908169303
strict,837,0.00327189521849652,0.11321583316923542,0.04103798830930949
strict,838,0.005990942477424263,0.09530062489885248,0.03329102777479637
strict,839,0.004980869932935497,0.08574048096054152,0.035405277238523436
strict,840,0.004230244124435,0.09471885265741539,0.03138545067270229
strict,841,0.003985576836389848,0.08741318382018723,0.03157982571088451
strict,842,0.003306421178705528,0.07164925906489013,0.01898267721571271
strict,843,0.004817613761930676,0.09401377815303108,0.02766970985410718
strict,844,0.004314938146559714,0.081222569083773,0.030632169450922613
strict,845,0.004201813962100686,0.09498487574552733,0.03409845764464735
strict,846,0.003773010471748573,0.08244020860479497,0.025915194012770194
strict,847,0.005320864201133486,0.1294536406911798,0.037641953204662515
strict,848,0.004136736432964572,0.09247518070059789,0.027544677924867332
strict,849,0.005793822642954214,0.10192265157801872,0.035161186381853
strict,850,0.005387724381991574,0.08236958485911318,0.0295929788116732
strict,851,0.005965935569878579,0.09367602619039862,0.026720991121387497
strict,852,0.005061900114795329,0.10517905609018507,0.0346029600327629
strict,853,0.0027152266657589725,0.10969980710531178,0.035298084503858865
strict,854,0.0031972331841856653,0.09229013516873254,0.028480615134502826
strict,855,0.006008186429496257,0.12419256093855725,0.04116965920346575
strict,856,0.0038988777061846505,0.06750025631553558,0.021655958872541698
strict,857,0.004907476453152426,0.08722713216940987,0.03646753271854345
strict,858,0.00628695548709568,0.09190055540019992,0.03474628301126776
strict,859,0.005425890685750838,0.10679535545247619,0.038454413808388384
strict,860,0.0025882786568470653,0.08955563001744922,0.029705940474172063
strict,861,0.0035671359623754965,0.07637014295460637,0.02810596295550402
strict,862,0.004073045610048817,0.09935664542412696,0.03235161015520116
