clip_id,c1,c2,event_class,source_split,better_view,worse_view,better_area,worse_area,area_ratio,stratum
aihub_multi_angle_cctv:Training:md_e2286,60736.0,18693.333333333332,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,60736.0,18693.333333333332,3.249072753209701,asymmetric
aihub_multi_angle_cctv:Training:mp_e2836,94768.66666666667,26725.666666666668,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,94768.66666666667,26725.666666666668,3.5459795203113114,asymmetric
aihub_multi_angle_cctv:Training:bs_e4559,28244.666666666668,11911.666666666666,자전거 인도 주행,Training,c1,c2,28244.666666666668,11911.666666666666,2.371176717503848,asymmetric
aihub_multi_angle_cctv:Validation:bs_e4460,63768.333333333336,14322.666666666666,자전거 인도 주행,Validation,c1,c2,63768.333333333336,14322.666666666666,4.4522668032023835,asymmetric
aihub_multi_angle_cctv:Training:st_e4723,28855.333333333332,74906.33333333333,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,74906.33333333333,28855.333333333332,2.5959268072915465,asymmetric
aihub_multi_angle_cctv:Training:es_e3873,7867.0,105680.66666666667,전동킥보드 인도 주행,Training,c2,c1,105680.66666666667,7867.0,13.433413838396678,asymmetric
aihub_multi_angle_cctv:Validation:es_e3943,30852.666666666668,6458.0,전동킥보드 인도 주행,Validation,c1,c2,30852.666666666668,6458.0,4.777433673996077,asymmetric
aihub_multi_angle_cctv:Training:lo_e1219,26480.666666666668,9949.333333333334,특정 구역 내 지속 배회,Training,c1,c2,26480.666666666668,9949.333333333334,2.661551862771375,asymmetric
aihub_multi_angle_cctv:Validation:lo_e1286,5582.0,16295.333333333334,특정 구역 내 지속 배회,Validation,c2,c1,16295.333333333334,5582.0,2.9192643019228472,asymmetric
aihub_multi_angle_cctv:Training:fp_e1876,45383.0,192697.33333333334,특정 인물을 뒤따라가며 배회,Training,c2,c1,192697.33333333334,45383.0,4.246024576015983,asymmetric
aihub_multi_angle_cctv:Validation:fp_e1591,82327.0,13830.666666666666,특정 인물을 뒤따라가며 배회,Validation,c1,c2,82327.0,13830.666666666666,5.952496866865902,asymmetric
aihub_multi_angle_cctv:Training:bl_e0128,78197.33333333333,23805.333333333332,경계선을 통한 침입,Training,c1,c2,78197.33333333333,23805.333333333332,3.2848661364400136,asymmetric
aihub_multi_angle_cctv:Validation:bl_e0065,72067.66666666667,17549.333333333332,경계선을 통한 침입,Validation,c1,c2,72067.66666666667,17549.333333333332,4.10657574836651,asymmetric
aihub_multi_angle_cctv:Training:ab_e0829,91526.0,40784.666666666664,비정상적인 경로로의 침범,Training,c1,c2,91526.0,40784.666666666664,2.244127695048793,asymmetric
aihub_multi_angle_cctv:Validation:ab_e0924,75786.33333333333,17520.666666666668,비정상적인 경로로의 침범,Validation,c1,c2,75786.33333333333,17520.666666666668,4.325539363037936,asymmetric
aihub_multi_angle_cctv:Training:ms_e3130,31304.0,7475.333333333333,오토바이 인도 주행,Training,c1,c2,31304.0,7475.333333333333,4.187639347186302,asymmetric
aihub_multi_angle_cctv:Validation:ms_e3278,44502.666666666664,16506.0,오토바이 인도 주행,Validation,c1,c2,44502.666666666664,16506.0,2.696150894624177,asymmetric
aihub_multi_angle_cctv:Training:md_e2270,100972.0,27080.666666666668,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,100972.0,27080.666666666668,3.7285640432288716,asymmetric
aihub_multi_angle_cctv:Training:mp_e2849,88653.0,39115.666666666664,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,88653.0,39115.666666666664,2.2664320349050255,asymmetric
aihub_multi_angle_cctv:Training:bs_e4284,29549.0,4844.333333333333,자전거 인도 주행,Training,c1,c2,29549.0,4844.333333333333,6.099704121654167,asymmetric
aihub_multi_angle_cctv:Validation:bs_e4423,14914.0,39343.0,자전거 인도 주행,Validation,c2,c1,39343.0,14914.0,2.637991149255733,asymmetric
aihub_multi_angle_cctv:Training:st_e4729,36114.666666666664,77934.33333333333,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,77934.33333333333,36114.666666666664,2.15796906150779,asymmetric
aihub_multi_angle_cctv:Training:es_e3759,68488.66666666667,18256.666666666668,전동킥보드 인도 주행,Training,c1,c2,68488.66666666667,18256.666666666668,3.7514332663867083,asymmetric
aihub_multi_angle_cctv:Validation:es_e3829,25537.333333333332,9819.333333333334,전동킥보드 인도 주행,Validation,c1,c2,25537.333333333332,9819.333333333334,2.6007196686808336,asymmetric
aihub_multi_angle_cctv:Training:lo_e1104,59508.0,21064.333333333332,특정 구역 내 지속 배회,Training,c1,c2,59508.0,21064.333333333332,2.825059737629168,asymmetric
aihub_multi_angle_cctv:Validation:lo_e1364,68727.0,21140.0,특정 구역 내 지속 배회,Validation,c1,c2,68727.0,21140.0,3.2510406811731314,asymmetric
aihub_multi_angle_cctv:Training:fp_e1691,16982.0,63758.333333333336,특정 인물을 뒤따라가며 배회,Training,c2,c1,63758.333333333336,16982.0,3.754465512503435,asymmetric
aihub_multi_angle_cctv:Validation:fp_e1588,89750.0,12904.666666666666,특정 인물을 뒤따라가며 배회,Validation,c1,c2,89750.0,12904.666666666666,6.9548483752647625,asymmetric
aihub_multi_angle_cctv:Training:bl_e0119,70884.66666666667,20208.333333333332,경계선을 통한 침입,Training,c1,c2,70884.66666666667,20208.333333333332,3.507694845360825,asymmetric
aihub_multi_angle_cctv:Validation:bl_e0101,61049.0,13713.333333333334,경계선을 통한 침입,Validation,c1,c2,61049.0,13713.333333333334,4.451798736023335,asymmetric
aihub_multi_angle_cctv:Training:ab_e0955,63854.333333333336,18290.0,비정상적인 경로로의 침범,Training,c1,c2,63854.333333333336,18290.0,3.491215600510297,asymmetric
aihub_multi_angle_cctv:Validation:ab_e0660,18298.333333333332,37829.0,비정상적인 경로로의 침범,Validation,c2,c1,37829.0,18298.333333333332,2.0673467528918845,asymmetric
aihub_multi_angle_cctv:Training:ms_e3527,85359.0,27335.666666666668,오토바이 인도 주행,Training,c1,c2,85359.0,27335.666666666668,3.1226236784664723,asymmetric
aihub_multi_angle_cctv:Validation:ms_e3138,31764.666666666668,13511.333333333334,오토바이 인도 주행,Validation,c1,c2,31764.666666666668,13511.333333333334,2.3509646222923966,asymmetric
aihub_multi_angle_cctv:Training:md_e2295,57284.0,20131.0,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,57284.0,20131.0,2.84556157170533,asymmetric
aihub_multi_angle_cctv:Training:mp_e2853,70722.66666666667,27530.666666666668,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,70722.66666666667,27530.666666666668,2.5688686555598608,asymmetric
aihub_multi_angle_cctv:Training:bs_e4543,34408.0,15666.666666666666,자전거 인도 주행,Training,c1,c2,34408.0,15666.666666666666,2.1962553191489365,asymmetric
aihub_multi_angle_cctv:Validation:bs_e4634,40246.333333333336,11267.333333333334,자전거 인도 주행,Validation,c1,c2,40246.333333333336,11267.333333333334,3.5719484054197976,asymmetric
aihub_multi_angle_cctv:Training:st_e4699,28114.0,71195.0,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,71195.0,28114.0,2.5323682151241376,asymmetric
aihub_multi_angle_cctv:Training:es_e4050,88418.66666666667,17147.0,전동킥보드 인도 주행,Training,c1,c2,88418.66666666667,17147.0,5.156509399117436,asymmetric
aihub_multi_angle_cctv:Validation:es_e3939,24681.333333333332,7975.333333333333,전동킥보드 인도 주행,Validation,c1,c2,24681.333333333332,7975.333333333333,3.09470868511243,asymmetric
aihub_multi_angle_cctv:Training:lo_e1153,53014.0,24295.0,특정 구역 내 지속 배회,Training,c1,c2,53014.0,24295.0,2.182095081292447,asymmetric
aihub_multi_angle_cctv:Validation:lo_e1280,30186.0,76983.66666666667,특정 구역 내 지속 배회,Validation,c2,c1,76983.66666666667,30186.0,2.550310298372314,asymmetric
aihub_multi_angle_cctv:Training:fp_e1589,78295.33333333333,15755.333333333334,특정 인물을 뒤따라가며 배회,Training,c1,c2,78295.33333333333,15755.333333333334,4.96944949858249,asymmetric
aihub_multi_angle_cctv:Validation:fp_e1641,40293.666666666664,106851.0,특정 인물을 뒤따라가며 배회,Validation,c2,c1,106851.0,40293.666666666664,2.651806321919905,asymmetric
aihub_multi_angle_cctv:Training:bl_e0155,59591.0,25680.666666666668,경계선을 통한 침입,Training,c1,c2,59591.0,25680.666666666668,2.320461566418317,asymmetric
aihub_multi_angle_cctv:Validation:bl_e0308,72160.0,13426.666666666666,경계선을 통한 침입,Validation,c1,c2,72160.0,13426.666666666666,5.374379344587885,asymmetric
aihub_multi_angle_cctv:Training:ab_e0920,56585.333333333336,15228.666666666666,비정상적인 경로로의 침범,Training,c1,c2,56585.333333333336,15228.666666666666,3.7157115965503658,asymmetric
aihub_multi_angle_cctv:Validation:ab_e0597,10502.0,25849.0,비정상적인 경로로의 침범,Validation,c2,c1,25849.0,10502.0,2.4613406970100935,asymmetric
aihub_multi_angle_cctv:Training:ms_e3234,38026.0,14868.333333333334,오토바이 인도 주행,Training,c1,c2,38026.0,14868.333333333334,2.5575159735455664,asymmetric
aihub_multi_angle_cctv:Validation:ms_e3174,4331.0,72336.66666666667,오토바이 인도 주행,Validation,c2,c1,72336.66666666667,4331.0,16.702070345570693,asymmetric
aihub_multi_angle_cctv:Training:md_e2290,53160.0,14886.0,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,53160.0,14886.0,3.5711406690850462,asymmetric
aihub_multi_angle_cctv:Training:mp_e2835,115605.33333333333,38246.666666666664,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,115605.33333333333,38246.666666666664,3.0226250653651734,asymmetric
aihub_multi_angle_cctv:Training:bs_e4268,21769.0,6019.666666666667,자전거 인도 주행,Training,c1,c2,21769.0,6019.666666666667,3.6163131956365246,asymmetric
aihub_multi_angle_cctv:Validation:bs_e4307,26529.0,9981.0,자전거 인도 주행,Validation,c1,c2,26529.0,9981.0,2.65795010519988,asymmetric
aihub_multi_angle_cctv:Training:st_e4712,26035.666666666668,57703.666666666664,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,57703.666666666664,26035.666666666668,2.2163314427644125,asymmetric
aihub_multi_angle_cctv:Training:es_e4090,20150.333333333332,41175.333333333336,전동킥보드 인도 주행,Training,c2,c1,41175.333333333336,20150.333333333332,2.0434070569552203,asymmetric
aihub_multi_angle_cctv:Validation:es_e3802,11313.0,39844.0,전동킥보드 인도 주행,Validation,c2,c1,39844.0,11313.0,3.521965879961107,asymmetric
aihub_multi_angle_cctv:Training:lo_e1210,36808.0,11812.0,특정 구역 내 지속 배회,Training,c1,c2,36808.0,11812.0,3.1161530646799864,asymmetric
aihub_multi_angle_cctv:Validation:lo_e1114,56557.333333333336,20872.333333333332,특정 구역 내 지속 배회,Validation,c1,c2,56557.333333333336,20872.333333333332,2.709679480013415,asymmetric
aihub_multi_angle_cctv:Training:fp_e1590,69200.66666666667,17428.0,특정 인물을 뒤따라가며 배회,Training,c1,c2,69200.66666666667,17428.0,3.9706602402264557,asymmetric
aihub_multi_angle_cctv:Validation:fp_e1673,71031.66666666667,145934.33333333334,특정 인물을 뒤따라가며 배회,Validation,c2,c1,145934.33333333334,71031.66666666667,2.054496820666839,asymmetric
aihub_multi_angle_cctv:Training:bl_e0275,86952.0,22095.333333333332,경계선을 통한 침입,Training,c1,c2,86952.0,22095.333333333332,3.9353106236611053,asymmetric
aihub_multi_angle_cctv:Validation:bl_e0037,8285.0,32274.0,경계선을 통한 침입,Validation,c2,c1,32274.0,8285.0,3.8954737477368737,asymmetric
aihub_multi_angle_cctv:Training:ab_e0504,61264.666666666664,20420.666666666668,비정상적인 경로로의 침범,Training,c1,c2,61264.666666666664,20420.666666666668,3.0001305866605725,asymmetric
aihub_multi_angle_cctv:Validation:ab_e0455,41836.333333333336,9107.0,비정상적인 경로로의 침범,Validation,c1,c2,41836.333333333336,9107.0,4.59386552468797,asymmetric
aihub_multi_angle_cctv:Training:ms_e3501,10404.666666666666,26111.333333333332,오토바이 인도 주행,Training,c2,c1,26111.333333333332,10404.666666666666,2.5095790350483758,asymmetric
aihub_multi_angle_cctv:Validation:ms_e3655,34583.333333333336,70348.33333333333,오토바이 인도 주행,Validation,c2,c1,70348.33333333333,34583.333333333336,2.034168674698795,asymmetric
aihub_multi_angle_cctv:Training:md_e2281,74142.0,17187.666666666668,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,74142.0,17187.666666666668,4.313674534065124,asymmetric
aihub_multi_angle_cctv:Training:mp_e2927,25478.0,51552.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c2,c1,51552.0,25478.0,2.0233927309835935,asymmetric
aihub_multi_angle_cctv:Training:bs_e4434,23842.0,10376.0,자전거 인도 주행,Training,c1,c2,23842.0,10376.0,2.2978026214340788,asymmetric
aihub_multi_angle_cctv:Validation:bs_e4308,31182.0,8904.0,자전거 인도 주행,Validation,c1,c2,31182.0,8904.0,3.502021563342318,asymmetric
aihub_multi_angle_cctv:Training:st_e4911,40712.333333333336,11165.0,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,40712.333333333336,11165.0,3.646424839528288,asymmetric
aihub_multi_angle_cctv:Training:es_e3733,32846.0,12325.666666666666,전동킥보드 인도 주행,Training,c1,c2,32846.0,12325.666666666666,2.6648457149038594,asymmetric
aihub_multi_angle_cctv:Validation:es_e3749,32981.333333333336,12681.666666666666,전동킥보드 인도 주행,Validation,c1,c2,32981.333333333336,12681.666666666666,2.6007096858982788,asymmetric
aihub_multi_angle_cctv:Training:lo_e1034,15778.666666666666,32976.333333333336,특정 구역 내 지속 배회,Training,c2,c1,32976.333333333336,15778.666666666666,2.0899315531519354,asymmetric
aihub_multi_angle_cctv:Validation:lo_e1103,21924.333333333332,72051.0,특정 구역 내 지속 배회,Validation,c2,c1,72051.0,21924.333333333332,3.286348501664817,asymmetric
aihub_multi_angle_cctv:Training:fp_e2025,201024.66666666666,70631.0,특정 인물을 뒤따라가며 배회,Training,c1,c2,201024.66666666666,70631.0,2.8461251669474685,asymmetric
aihub_multi_angle_cctv:Validation:fp_e1621,43029.666666666664,10880.0,특정 인물을 뒤따라가며 배회,Validation,c1,c2,43029.666666666664,10880.0,3.9549325980392154,asymmetric
aihub_multi_angle_cctv:Training:bl_e0058,5277.0,28458.0,경계선을 통한 침입,Training,c2,c1,28458.0,5277.0,5.392836839113133,asymmetric
aihub_multi_angle_cctv:Validation:bl_e0277,79844.0,20902.666666666668,경계선을 통한 침입,Validation,c1,c2,79844.0,20902.666666666668,3.819799706576513,asymmetric
aihub_multi_angle_cctv:Training:ab_e0549,34540.0,7932.0,비정상적인 경로로의 침범,Training,c1,c2,34540.0,7932.0,4.354513363590519,asymmetric
aihub_multi_angle_cctv:Validation:ab_e0544,39129.333333333336,9312.666666666666,비정상적인 경로로의 침범,Validation,c1,c2,39129.333333333336,9312.666666666666,4.201732407473692,asymmetric
aihub_multi_angle_cctv:Training:ms_e3151,29906.0,13336.333333333334,오토바이 인도 주행,Training,c1,c2,29906.0,13336.333333333334,2.242445449773801,asymmetric
aihub_multi_angle_cctv:Validation:ms_e3159,33337.0,5440.0,오토바이 인도 주행,Validation,c1,c2,33337.0,5440.0,6.128125,asymmetric
aihub_multi_angle_cctv:Training:md_e2576,29466.666666666668,67169.33333333333,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c2,c1,67169.33333333333,29466.666666666668,2.2795022624434385,asymmetric
aihub_multi_angle_cctv:Training:mp_e2852,107684.33333333333,27172.666666666668,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,107684.33333333333,27172.666666666668,3.9629652346720965,asymmetric
aihub_multi_angle_cctv:Training:bs_e4519,30649.333333333332,14667.333333333334,자전거 인도 주행,Training,c1,c2,30649.333333333332,14667.333333333334,2.089632289441389,asymmetric
aihub_multi_angle_cctv:Validation:bs_e4464,72406.66666666667,13079.0,자전거 인도 주행,Validation,c1,c2,72406.66666666667,13079.0,5.5361011290363695,asymmetric
aihub_multi_angle_cctv:Training:st_e4851,36401.333333333336,8273.333333333334,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,36401.333333333336,8273.333333333334,4.399838839645447,asymmetric
aihub_multi_angle_cctv:Training:es_e3764,8730.333333333334,45712.0,전동킥보드 인도 주행,Training,c2,c1,45712.0,8730.333333333334,5.235997098239853,asymmetric
aihub_multi_angle_cctv:Validation:es_e3723,36607.0,5068.333333333333,전동킥보드 인도 주행,Validation,c1,c2,36607.0,5068.333333333333,7.222689904636633,asymmetric
aihub_multi_angle_cctv:Training:lo_e1269,13837.666666666666,41860.0,특정 구역 내 지속 배회,Training,c2,c1,41860.0,13837.666666666666,3.025076482065859,asymmetric
aihub_multi_angle_cctv:Validation:lo_e1288,14202.0,29201.666666666668,특정 구역 내 지속 배회,Validation,c2,c1,29201.666666666668,14202.0,2.0561657982443786,asymmetric
aihub_multi_angle_cctv:Training:fp_e1696,87040.33333333333,41831.333333333336,특정 인물을 뒤따라가며 배회,Training,c1,c2,87040.33333333333,41831.333333333336,2.0807448961703345,asymmetric
aihub_multi_angle_cctv:Validation:fp_e1559,148047.66666666666,70051.33333333333,특정 인물을 뒤따라가며 배회,Validation,c1,c2,148047.66666666666,70051.33333333333,2.1134168276597163,asymmetric
aihub_multi_angle_cctv:Training:bl_e0043,9200.0,25416.333333333332,경계선을 통한 침입,Training,c2,c1,25416.333333333332,9200.0,2.7626449275362317,asymmetric
aihub_multi_angle_cctv:Validation:bl_e0114,59566.666666666664,22384.0,경계선을 통한 침입,Validation,c1,c2,59566.666666666664,22384.0,2.661126995472957,asymmetric
aihub_multi_angle_cctv:Training:ab_e0585,46950.0,10723.0,비정상적인 경로로의 침범,Training,c1,c2,46950.0,10723.0,4.378438869719295,asymmetric
aihub_multi_angle_cctv:Validation:ab_e0481,53325.0,13573.666666666666,비정상적인 경로로의 침범,Validation,c1,c2,53325.0,13573.666666666666,3.9285626580879645,asymmetric
aihub_multi_angle_cctv:Training:bl_e0013,31259.0,27507.0,경계선을 통한 침입,Training,c1,c2,31259.0,27507.0,1.13640164321809,symmetric
aihub_multi_angle_cctv:Training:ab_e0674,21419.333333333332,18572.333333333332,비정상적인 경로로의 침범,Training,c1,c2,21419.333333333332,18572.333333333332,1.153292531902292,symmetric
aihub_multi_angle_cctv:Validation:ab_e0675,18976.0,19601.333333333332,비정상적인 경로로의 침범,Validation,c2,c1,19601.333333333332,18976.0,1.032953906689151,symmetric
aihub_multi_angle_cctv:Training:ph_e2041,68118.33333333333,78853.0,신체적 충돌을 동반한 싸움,Training,c2,c1,78853.0,68118.33333333333,1.1575885101905998,symmetric
aihub_multi_angle_cctv:Validation:ph_e2058,24513.0,25726.333333333332,신체적 충돌을 동반한 싸움,Validation,c2,c1,25726.333333333332,24513.0,1.0494975455200641,symmetric
aihub_multi_angle_cctv:Training:ms_e3634,46407.0,55051.0,오토바이 인도 주행,Training,c2,c1,55051.0,46407.0,1.1862650031245285,symmetric
aihub_multi_angle_cctv:Validation:ms_e3578,21295.333333333332,23939.666666666668,오토바이 인도 주행,Validation,c2,c1,23939.666666666668,21295.333333333332,1.1241743104905615,symmetric
aihub_multi_angle_cctv:Training:md_e2505,30138.333333333332,30954.0,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c2,c1,30954.0,30138.333333333332,1.027064093347343,symmetric
aihub_multi_angle_cctv:Validation:md_e2359,39701.333333333336,33524.0,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c1,c2,39701.333333333336,33524.0,1.184265998488645,symmetric
aihub_multi_angle_cctv:Training:mp_e2938,36764.666666666664,41171.333333333336,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c2,c1,41171.333333333336,36764.666666666664,1.1198614611855588,symmetric
aihub_multi_angle_cctv:Validation:mp_e2890,36283.333333333336,34286.0,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c1,c2,36283.333333333336,34286.0,1.0582550700966382,symmetric
aihub_multi_angle_cctv:Training:bs_e4628,12851.666666666666,11033.0,자전거 인도 주행,Training,c1,c2,12851.666666666666,11033.0,1.1648388168826853,symmetric
aihub_multi_angle_cctv:Validation:bs_e4577,30680.333333333332,32353.666666666668,자전거 인도 주행,Validation,c2,c1,32353.666666666668,30680.333333333332,1.0545409111156985,symmetric
aihub_multi_angle_cctv:Training:st_e4937,23596.0,20936.666666666668,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,23596.0,20936.666666666668,1.1270179907658016,symmetric
aihub_multi_angle_cctv:Validation:st_e4817,26518.333333333332,23701.0,전동킥보드 앞뒤 2인 탑승,Validation,c1,c2,26518.333333333332,23701.0,1.118869808587542,symmetric
aihub_multi_angle_cctv:Training:es_e3674,32821.0,32529.333333333332,전동킥보드 인도 주행,Training,c1,c2,32821.0,32529.333333333332,1.0089662663442227,symmetric
aihub_multi_angle_cctv:Validation:es_e3682,26883.333333333332,31795.666666666668,전동킥보드 인도 주행,Validation,c2,c1,31795.666666666668,26883.333333333332,1.1827278363298204,symmetric
aihub_multi_angle_cctv:Training:lo_e1042,16511.0,18046.0,특정 구역 내 지속 배회,Training,c2,c1,18046.0,16511.0,1.092968324147538,symmetric
aihub_multi_angle_cctv:Validation:lo_e1091,38578.666666666664,45948.333333333336,특정 구역 내 지속 배회,Validation,c2,c1,45948.333333333336,38578.666666666664,1.1910295845717842,symmetric
aihub_multi_angle_cctv:Training:fp_e1969,74158.0,74744.66666666667,특정 인물을 뒤따라가며 배회,Training,c2,c1,74744.66666666667,74158.0,1.007911036795311,symmetric
aihub_multi_angle_cctv:Validation:fp_e1439,77902.66666666667,92421.33333333333,특정 인물을 뒤따라가며 배회,Validation,c2,c1,92421.33333333333,77902.66666666667,1.1863693155561639,symmetric
aihub_multi_angle_cctv:Training:ab_e0415,26355.333333333332,22222.333333333332,비정상적인 경로로의 침범,Training,c1,c2,26355.333333333332,22222.333333333332,1.1859840700796496,symmetric
aihub_multi_angle_cctv:Validation:ab_e0677,27789.0,29113.666666666668,비정상적인 경로로의 침범,Validation,c2,c1,29113.666666666668,27789.0,1.0476687418283015,symmetric
aihub_multi_angle_cctv:Training:ph_e2048,133491.66666666666,117152.66666666667,신체적 충돌을 동반한 싸움,Training,c1,c2,133491.66666666666,117152.66666666667,1.1394675892994326,symmetric
aihub_multi_angle_cctv:Training:ms_e3624,50212.0,50349.333333333336,오토바이 인도 주행,Training,c2,c1,50349.333333333336,50212.0,1.002735069969994,symmetric
aihub_multi_angle_cctv:Validation:ms_e3169,32849.666666666664,29499.666666666668,오토바이 인도 주행,Validation,c1,c2,32849.666666666664,29499.666666666668,1.1135606052045786,symmetric
aihub_multi_angle_cctv:Training:md_e2557,29048.0,34399.333333333336,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c2,c1,34399.333333333336,29048.0,1.1842238134581842,symmetric
aihub_multi_angle_cctv:Validation:md_e2633,36174.666666666664,30800.0,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c1,c2,36174.666666666664,30800.0,1.1745021645021645,symmetric
aihub_multi_angle_cctv:Training:mp_e3010,36507.666666666664,41204.666666666664,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c2,c1,41204.666666666664,36507.666666666664,1.12865790747149,symmetric
aihub_multi_angle_cctv:Validation:mp_e2962,52591.0,52776.333333333336,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c2,c1,52776.333333333336,52591.0,1.0035240503761733,symmetric
aihub_multi_angle_cctv:Training:bs_e4332,25346.0,30179.0,자전거 인도 주행,Training,c2,c1,30179.0,25346.0,1.1906809753018228,symmetric
aihub_multi_angle_cctv:Validation:bs_e4608,29747.0,25738.666666666668,자전거 인도 주행,Validation,c1,c2,29747.0,25738.666666666668,1.1557319726481559,symmetric
aihub_multi_angle_cctv:Training:st_e5104,65498.666666666664,58263.0,전동킥보드 앞뒤 2인 탑승,Training,c1,c2,65498.666666666664,58263.0,1.1241897373404504,symmetric
aihub_multi_angle_cctv:Validation:st_e5113,35574.666666666664,32458.666666666668,전동킥보드 앞뒤 2인 탑승,Validation,c1,c2,35574.666666666664,32458.666666666668,1.0959990141307918,symmetric
aihub_multi_angle_cctv:Training:es_e4089,37102.333333333336,41724.333333333336,전동킥보드 인도 주행,Training,c2,c1,41724.333333333336,37102.333333333336,1.1245743753762116,symmetric
aihub_multi_angle_cctv:Validation:es_e4093,36079.666666666664,34876.0,전동킥보드 인도 주행,Validation,c1,c2,36079.666666666664,34876.0,1.0345127499330962,symmetric
aihub_multi_angle_cctv:Training:lo_e1329,50878.666666666664,61030.666666666664,특정 구역 내 지속 배회,Training,c2,c1,61030.666666666664,50878.666666666664,1.1995335307529023,symmetric
aihub_multi_angle_cctv:Validation:lo_e1190,47565.666666666664,41711.666666666664,특정 구역 내 지속 배회,Validation,c1,c2,47565.666666666664,41711.666666666664,1.1403444280177408,symmetric
aihub_multi_angle_cctv:Training:fp_e1640,61673.333333333336,64486.333333333336,특정 인물을 뒤따라가며 배회,Training,c2,c1,64486.333333333336,61673.333333333336,1.0456112852664576,symmetric
aihub_multi_angle_cctv:Validation:fp_e1725,118995.0,125656.0,특정 인물을 뒤따라가며 배회,Validation,c2,c1,125656.0,118995.0,1.0559771418967183,symmetric
aihub_multi_angle_cctv:Training:ab_e0707,30655.0,30170.666666666668,비정상적인 경로로의 침범,Training,c1,c2,30655.0,30170.666666666668,1.0160531200282834,symmetric
aihub_multi_angle_cctv:Validation:ab_e0703,18460.0,19411.0,비정상적인 경로로의 침범,Validation,c2,c1,19411.0,18460.0,1.051516793066089,symmetric
aihub_multi_angle_cctv:Training:ph_e2046,139694.33333333334,127268.66666666667,신체적 충돌을 동반한 싸움,Training,c1,c2,139694.33333333334,127268.66666666667,1.0976333530641216,symmetric
aihub_multi_angle_cctv:Training:ms_e3465,33571.333333333336,34066.666666666664,오토바이 인도 주행,Training,c2,c1,34066.666666666664,33571.333333333336,1.014754651786246,symmetric
aihub_multi_angle_cctv:Validation:ms_e3335,48057.333333333336,52031.333333333336,오토바이 인도 주행,Validation,c2,c1,52031.333333333336,48057.333333333336,1.082692894598119,symmetric
aihub_multi_angle_cctv:Training:md_e2158,31807.0,31738.333333333332,이륜 이동수단 운전자 1인 헬멧 미착용,Training,c1,c2,31807.0,31738.333333333332,1.002163524654729,symmetric
aihub_multi_angle_cctv:Validation:md_e2444,36580.666666666664,42924.333333333336,이륜 이동수단 운전자 1인 헬멧 미착용,Validation,c2,c1,42924.333333333336,36580.666666666664,1.1734158298554793,symmetric
aihub_multi_angle_cctv:Training:mp_e2874,82673.66666666667,77101.66666666667,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Training,c1,c2,82673.66666666667,77101.66666666667,1.0722682172888611,symmetric
aihub_multi_angle_cctv:Validation:mp_e2949,59532.666666666664,52039.333333333336,이륜 이동수단 탑승자 일부 또는 전체 헬멧 미착용,Validation,c1,c2,59532.666666666664,52039.333333333336,1.1439936458319988,symmetric
aihub_multi_angle_cctv:Training:bs_e4482,48329.333333333336,49454.666666666664,자전거 인도 주행,Training,c2,c1,49454.666666666664,48329.333333333336,1.0232846856291553,symmetric
aihub_multi_angle_cctv:Validation:bs_e4446,34609.666666666664,35284.0,자전거 인도 주행,Validation,c2,c1,35284.0,34609.666666666664,1.0194839592021498,symmetric
aihub_multi_angle_cctv:Training:st_e4738,33429.666666666664,35286.0,전동킥보드 앞뒤 2인 탑승,Training,c2,c1,35286.0,33429.666666666664,1.0555295196881014,symmetric
