fact_id,domain,arm,world,paraphrase,sample,model,split,output,hit_active,hit_original,hit_cf,abstain,judge_raw,judge_supported,judge_model
bd6ab44b763d93e1,primekg_clinical,A1_text,original,0,0,llama3,holdout,Intrinsic asthma,True,True,False,False,SUPPORTED,True,llama3
2684d78acbc1e715,primekg_clinical,A1_text,original,0,0,qwen25,holdout,substance abuse/dependence,True,True,False,False,SUPPORTED,True,llama3
f1d98e0504f8f9db,primekg_clinical,A1_text,original,0,0,qwen25,holdout,Partial epilepsy,True,True,False,False,SUPPORTED,True,llama3
bf5530731f3999ed,primekg_clinical,A1_text,original,0,0,qwen25,holdout,Hemoglobinopathy,True,True,False,False,SUPPORTED,True,llama3
cfce0b017a4febe9,primekg_clinical,A1_text,original,0,0,qwen25,holdout,Lung cancer,True,True,False,False,SUPPORTED,True,llama3
c1e5f3bc4c93c873,primekg_clinical,A1_text,original,0,0,llama3,holdout,Acute myeloid leukemia with CEBPA somatic mutations.,True,True,False,False,SUPPORTED,True,llama3
7694dc3630c4d687,primekg_clinical,A1_text,original,0,0,llama3,holdout,Sick sinus syndrome,True,True,False,False,SUPPORTED,True,llama3
2ab5d734872a456b,primekg_clinical,A1_text,original,0,0,qwen25,holdout,Autism spectrum disorder,True,True,False,False,SUPPORTED,True,llama3
a52fe5f91a9e414e,primekg_clinical,A1_text,original,0,0,llama3,holdout,Progressive myoclonic epilepsy,True,True,False,False,SUPPORTED,True,llama3
692f583897962341,primekg_clinical,A1_text,original,0,0,llama3,holdout,Squamous cell carcinoma of liver and intrahepatic biliary tract.,True,True,False,False,SUPPORTED,True,llama3
ec3ae852879798bc,primekg_clinical,A1_text,original,0,0,llama3,holdout,Prostate cancer,True,True,False,False,SUPPORTED,True,llama3
e1940221a03c7804,primekg_clinical,A1_text,original,0,0,qwen25,holdout,schizophrenia,True,True,False,False,SUPPORTED,True,llama3
e1940221a03c7804,primekg_clinical,A1_text,original,0,0,llama3,holdout,Schizophrenia,True,True,False,False,SUPPORTED,True,llama3
4f3ef0a7876a2b75,primekg_clinical,A1_text,original,0,0,llama3,holdout,Fetal and neonatal alloimmune thrombocytopenia,True,True,False,False,SUPPORTED,True,llama3
ed75c004a21e0ac4,primekg_clinical,A1_text,original,0,0,qwen25,holdout,malignant colon neoplasm,True,True,False,False,SUPPORTED,True,llama3
a52fe5f91a9e414e,primekg_clinical,A1_text,original,0,0,qwen25,holdout,Progressive myoclonic epilepsy,True,True,False,False,SUPPORTED,True,llama3
3e870702c8e4656c,primekg_clinical,A1_text,original,0,0,qwen25,holdout,Anxiety disorder,True,True,False,False,SUPPORTED,True,llama3
2ab5d734872a456b,primekg_clinical,A1_text,original,0,0,llama3,holdout,Autism spectrum disorder,True,True,False,False,SUPPORTED,True,llama3
bddc4fc2fd214eb6,primekg_clinical,A2_path,original,0,0,llama3,holdout,CYP3A4,False,False,False,False,SUPPORTED,True,llama3
c880cb0d003b65f9,primekg_clinical,A2_path,original,0,0,llama3,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
c19186afc3946a8f,primekg_clinical,A2_path,original,0,0,qwen25,holdout,IgA nephropathy,False,False,False,False,SUPPORTED,True,llama3
5b010406e14aa21c,primekg_clinical,A2_path,original,0,0,llama3,holdout,Cushing disease,False,False,False,False,SUPPORTED,True,llama3
4aa7943efe3ad66b,primekg_clinical,A2_path,original,0,0,llama3,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
4922f3979d67f6d5,primekg_clinical,A2_path,original,0,0,qwen25,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
9f6f86f6a5d3542e,primekg_clinical,A2_path,original,0,0,llama3,holdout,TLR4,False,False,False,False,SUPPORTED,True,llama3
fb507190e9f08173,primekg_clinical,A2_path,original,0,0,qwen25,holdout,UNKNOWN,False,False,False,True,SUPPORTED,True,llama3
0f203ff2cecf5b6e,primekg_clinical,A2_path,original,0,0,qwen25,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
bd6ab44b763d93e1,primekg_clinical,A2_path,original,0,0,qwen25,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
5153ae2282e911aa,primekg_clinical,A2_path,original,0,0,llama3,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
4aa7943efe3ad66b,primekg_clinical,A2_path,original,0,0,qwen25,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
8261294be739be69,primekg_clinical,A2_path,original,0,0,llama3,holdout,Glioma,False,False,False,False,SUPPORTED,True,llama3
42e806dd4b7c8658,primekg_clinical,A2_path,original,0,0,llama3,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
73f9411c85416084,primekg_clinical,A2_path,original,0,0,qwen25,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
b4e310bc4fddc7d8,primekg_clinical,A2_path,original,0,0,llama3,holdout,Leukemia,False,False,False,False,UNSUPPORTED,False,llama3
42e806dd4b7c8658,primekg_clinical,A2_path,original,0,0,qwen25,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
5b010406e14aa21c,primekg_clinical,A2_path,original,0,0,qwen25,holdout,Cushing disease,False,False,False,False,SUPPORTED,True,llama3
4e9e867d5ee145ca,primekg_clinical,A2_path,original,0,0,qwen25,holdout,UNKNOWN,False,False,False,True,SUPPORTED,True,llama3
a9066b6f09c6d438,primekg_clinical,A2_path,original,0,0,llama3,holdout,endometriosis,False,False,False,False,SUPPORTED,True,llama3
1075f94df3dfda88,primekg_clinical,A2_path,original,0,0,llama3,holdout,incessant infant ventricular tachycardia,True,True,False,False,SUPPORTED,True,llama3
c9472c9340b9ab47,primekg_clinical,A2_path,original,0,0,qwen25,holdout,thyroid gland carcinoma,True,True,False,False,SUPPORTED,True,llama3
a52fe5f91a9e414e,primekg_clinical,A2_path,original,0,0,llama3,holdout,Progressive myoclonic epilepsy.,True,True,False,False,SUPPORTED,True,llama3
66048f361d8ccb8c,primekg_clinical,A2_path,original,0,0,llama3,holdout,Anxiety disorder,True,True,False,False,SUPPORTED,True,llama3
8ad1dbb5650059ef,primekg_clinical,A2_path,original,0,0,llama3,holdout,Newborn respiratory distress syndrome.,True,True,False,False,SUPPORTED,True,llama3
e2fa36cb26e85127,primekg_clinical,A2_path,original,0,0,llama3,holdout,Dystonia,True,True,False,False,SUPPORTED,True,llama3
783e5abadb095cbb,primekg_clinical,A2_path,original,0,0,llama3,holdout,Lung cancer,True,True,False,False,SUPPORTED,True,llama3
379d01f7c2f94731,primekg_clinical,A2_path,original,0,0,llama3,holdout,Coronary artery disease,True,True,False,False,SUPPORTED,True,llama3
ec3ae852879798bc,primekg_clinical,A2_path,original,0,0,llama3,holdout,Prostate cancer,True,True,False,False,SUPPORTED,True,llama3
49d3a19ae2df6270,primekg_clinical,A2_path,original,0,0,llama3,holdout,Hodgkins lymphoma,True,True,False,False,SUPPORTED,True,llama3
23707cdaae46b3bd,primekg_clinical,A2_path,original,0,0,qwen25,holdout,drug-induced liver injury,True,True,False,False,SUPPORTED,True,llama3
2ab5d734872a456b,primekg_clinical,A2_path,original,0,0,llama3,holdout,Autism spectrum disorder,True,True,False,False,SUPPORTED,True,llama3
a52fe5f91a9e414e,primekg_clinical,A2_path,original,0,0,qwen25,holdout,progressive myoclonic epilepsy,True,True,False,False,SUPPORTED,True,llama3
60331b79e39f0d7d,primekg_clinical,A2_path,original,0,0,llama3,holdout,Mantle cell lymphoma,True,True,False,False,SUPPORTED,True,llama3
69c70e669d823ff4,primekg_clinical,A2_path,original,0,0,qwen25,holdout,melancholia,True,True,False,False,SUPPORTED,True,llama3
b4c4c9ee3eec871f,primekg_clinical,A2_path,original,0,0,qwen25,holdout,echinococcosis,True,True,False,False,SUPPORTED,True,llama3
a96eb1d7f0437d6f,primekg_clinical,A2_path,original,0,0,llama3,holdout,Prostate cancer,True,True,False,False,SUPPORTED,True,llama3
cfce0b017a4febe9,primekg_clinical,A2_path,original,0,0,llama3,holdout,Lung cancer,True,True,False,False,SUPPORTED,True,llama3
f1175d5b4dc296fc,primekg_clinical,A2_path,original,0,0,llama3,holdout,Rheumatoid arthritis,True,True,False,False,SUPPORTED,True,llama3
86c5d13761ff1b9d,primekg_clinical,A2_path,original,0,0,llama3,holdout,Osteoarthritis,True,True,False,False,SUPPORTED,True,llama3
4c81054647e407d0,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,959844,False,False,False,False,SUPPORTED,True,llama3
6facd5b341e6b30d,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,996142,False,False,False,False,SUPPORTED,True,llama3
804f47765833b625,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,959170,False,False,False,False,SUPPORTED,True,llama3
cea5440c2b711c2e,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,1016211,False,False,False,False,UNSUPPORTED,False,llama3
04fd52481b139560,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,By Scotty Cameron For Titleist Studio Select Kombi Mid 2011,False,False,False,False,UNSUPPORTED,False,llama3
70a215279a4ef0ef,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,UNKNOWN,False,False,False,True,UNSUPPORTED,False,llama3
bad7e9184d5f6a13,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,qwen25,holdout,sunglasses restorer Sure Polarized Replacement Lenses for Oakley Fast Jacket XL,False,False,False,False,SUPPORTED,True,llama3
936b2a855999dd6d,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,1029311,False,False,False,False,SUPPORTED,True,llama3
7a8d2a319df71305,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Minnesota Gophers Pin,True,False,True,False,UNSUPPORTED,False,llama3
bf783a93ff7a6081,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,iCustomized (TM) Orange and Black Rugged Heavy Duty Hard Dual Layer Weather,True,False,True,False,SUPPORTED,True,llama3
00f97390b70711fa,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,"RazzyRoo Headbands Adjustable Non Slip Headband ""Skinny Sparkly Glitter"" Black Silver Mix",True,False,True,False,UNSUPPORTED,False,llama3
2253174607f0ade0,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Shimano Nexus BR-IM50-F BR-IM70-F BR-IM70-R & BR-IM73-R Brake Cable Fixing Bolt &,True,False,True,False,SUPPORTED,True,llama3
0615d004ad3d0c19,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Drake Waterfowl Embroidered Hoodie Men Fit Shadow Branch Color,True,False,True,False,SUPPORTED,True,llama3
cc6934c1652c9e21,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Lime Green Colored Golf Ferrules .355 ID for Taper Tip Irons PACK,True,False,True,False,SUPPORTED,True,llama3
3e8b36e472db50e8,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Prom M-Pro 7 Tactical Boresnake 12-Gauge Shotgun Bore Cleaner,True,False,True,False,SUPPORTED,True,llama3
a976d7d893913197,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Colt Tactical Knife/Light Combo,True,False,True,False,SUPPORTED,True,llama3
8f9e748fa3c2e87a,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Mini Exercise Rehabilitation Cycle Bike,True,False,True,False,SUPPORTED,True,llama3
8be6a7be0e4eb49f,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,qwen25,holdout,729 Bomb Table Tennis Blade,True,False,True,False,SUPPORTED,True,llama3
9f56a4dafd1e0d50,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Neet Fred Bear Pocket Quiver,True,False,True,False,SUPPORTED,True,llama3
dcf5029e912e968c,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,qwen25,holdout,Olicamp Electron Stove,True,False,True,False,UNSUPPORTED,False,llama3
f5cc37c96f2b48f5,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,NEW! Penn State University Nittany Lions Snap Back Cap Factory Distressed Embroidered,True,False,True,False,SUPPORTED,True,llama3
91b7169699c3a464,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,STYLN Subaru STI T-Shirt,True,False,True,False,UNSUPPORTED,False,llama3
2efb83ff53858e2f,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,qwen25,holdout,Rollerblade Zephyr Womens Black/Purple Size 9,True,False,True,False,UNSUPPORTED,False,llama3
804f47765833b625,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,qwen25,holdout,"Indiana Metal Craft Personalized Ball Marker 3/4"" Nickel Silver with Post",True,False,True,False,SUPPORTED,True,llama3
50435b148ddc2172,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,qwen25,holdout,Spitfire Wheels Sure Shot Skateboard Sticker - 8cm high approx sk8,True,False,True,False,SUPPORTED,True,llama3
be1a54308d407975,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,llama3,holdout,Ryan Tannehill #17 Miami Dolphins NFL Women's Name & Number T-shirt,True,False,True,False,UNSUPPORTED,False,llama3
6fd67b743899ddc0,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,qwen25,holdout,Snugpak Rocket Pak System Olive Green Three-In-One With Adjustable Chest Strap Waist,True,False,True,False,SUPPORTED,True,llama3
ab68975adf92c68e,stark_amazon_ecommerce,A1F_flat,counterfactual,0,0,qwen25,holdout,Fathead MLB Baltimore Orioles Baltimore Orioles Alternate Logo,True,False,True,False,SUPPORTED,True,llama3
b54bc44b876c3ce0,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Jackall Binsky,False,False,False,False,SUPPORTED,True,llama3
bad7e9184d5f6a13,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,sunglasses restorer sure polarized replacement lenses for oakley fast jacket xl,False,False,False,False,SUPPORTED,True,llama3
935bd6b648efa952,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,item 983589,False,False,False,False,SUPPORTED,True,llama3
50de3c0fb4b71f72,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,inova disc golf champion material banshee golf disc (colors may vary),False,False,False,False,SUPPORTED,True,llama3
04fd52481b139560,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,item 1008941,False,False,False,False,SUPPORTED,True,llama3
4c81054647e407d0,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Double Tsuba Replica Katana Sengoku (Warrior) Carbon Steel Sword Basara (Belligerent) Sword,False,False,False,False,SUPPORTED,True,llama3
00f97390b70711fa,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,"Razzyroo Headbands Adjustable Non Slip Headband ""Skinny Sparkly Glitter"" Black Silver Mix",True,False,True,False,UNSUPPORTED,False,llama3
ab68975adf92c68e,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Fathead MLB Baltimore Orioles Baltimore Orioles Alternate Logo,True,False,True,False,SUPPORTED,True,llama3
d5a620bcb3a0488d,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Mattingly Sports BBcor Demon Baseball Bat,True,False,True,False,SUPPORTED,True,llama3
170dc6a5cf81d60e,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,NCAA West Virginia Mountaineers Men's Full Court Press Full Zip Track Jacket,True,False,True,False,SUPPORTED,True,llama3
9364d0436f33662e,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Fat Tire Snow Tube (Deluxe Edition),True,False,True,False,SUPPORTED,True,llama3
e2b9ce9d0fd665bf,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Gaiam Fitness Mat with Carrying Strap,True,False,True,False,SUPPORTED,True,llama3
91b7169699c3a464,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Styln Subaru STI T-Shirt,True,False,True,False,SUPPORTED,True,llama3
a976d7d893913197,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Colt Tactical Knife/Light Combo,True,False,True,False,SUPPORTED,True,llama3
f44e74ef73f83c04,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,"sports sun protection arm sleeve (single) - men, women, youth - lightning",True,False,True,False,SUPPORTED,True,llama3
3aad4e41a1510677,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,power balance neoprene wristband (color: black size: large),True,False,True,False,SUPPORTED,True,llama3
7a8d2a319df71305,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Minnesota Gophers Pin,True,False,True,False,SUPPORTED,True,llama3
0681c37ad4595461,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,houston astros adult sized comfy throw,True,False,True,False,UNSUPPORTED,False,llama3
b3528d8b475c0336,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,MLB Texas Rangers Sunglass Strap,True,False,True,False,SUPPORTED,True,llama3
6e68f6e7ba65bd49,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,Guard Dog Arizona State Sun Devils - Case for Samsung Galaxy S3,True,False,True,False,SUPPORTED,True,llama3
b00250ea7ea94af7,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,roller derby boys blazer lighted wheel roller skate,True,False,True,False,SUPPORTED,True,llama3
c0df43d44f6a3851,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,sector 9 carbon flight deck skateboard,True,False,True,False,SUPPORTED,True,llama3
86343998b942d97b,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,"thompson center arms co dt/c rear f/o sgt-blkmtn,n eng",True,False,True,False,UNSUPPORTED,False,llama3
936b2a855999dd6d,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,2015 Combat Combatant 275 All Association Bat 27.5 oz,True,False,True,False,SUPPORTED,True,llama3
56fb705d8c34bc4e,stark_amazon_ecommerce,A1_text,counterfactual,0,0,qwen25,holdout,dragon alliance dx goggles,True,False,True,False,SUPPORTED,True,llama3
8184816f931fd5dd,stark_amazon_ecommerce,A1_text,counterfactual,0,0,llama3,holdout,"Double flanged,earplugs, sm, 1 pair, bk surefire ep3-bk-spr",True,False,True,False,SUPPORTED,True,llama3
92b6ec55a8731b70,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,1029311,False,False,False,False,SUPPORTED,True,llama3
f3115f6ef873a6dd,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,976954,False,False,False,False,SUPPORTED,True,llama3
52145009989ecc48,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,1013470,False,False,False,False,SUPPORTED,True,llama3
cc6934c1652c9e21,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,1022303,False,False,False,False,SUPPORTED,True,llama3
ab68975adf92c68e,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,1013260,False,False,False,False,SUPPORTED,True,llama3
57c677d35b4f5646,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,1009353,False,False,False,False,SUPPORTED,True,llama3
70a215279a4ef0ef,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,1026487,False,False,False,False,UNSUPPORTED,False,llama3
3aad4e41a1510677,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,990710,False,False,False,False,SUPPORTED,True,llama3
bad7e9184d5f6a13,stark_amazon_ecommerce,A2_path,counterfactual,0,0,qwen25,holdout,sunglasses restorer Sure Polarized Replacement Lenses for Oakley Fast Jacket XL,False,False,False,False,SUPPORTED,True,llama3
9fc26a07c9d1a81c,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,1026515,False,False,False,False,SUPPORTED,True,llama3
259353b7683d7dc2,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,"Thompson Center Arms Co Dt/C Rear F/O Sgt-Blkmtn,N Eng",True,False,True,False,UNSUPPORTED,False,llama3
c92683e460de82c1,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,Meprolight ML17777R.S CZ 75 83 & 85 Tru-Dot Night Sight Rear Sight,True,False,True,False,SUPPORTED,True,llama3
9f56a4dafd1e0d50,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,Neet Fred Bear Pocket Quiver,True,False,True,False,SUPPORTED,True,llama3
766ef1509a965bc7,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,'47 NHL Tampa Bay Lightning Brand Men's Scrum Basic Tee',True,False,True,False,SUPPORTED,True,llama3
5763e274dfa065f8,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,"Rockboard RBX Scooter, Black",True,False,True,False,SUPPORTED,True,llama3
804f47765833b625,stark_amazon_ecommerce,A2_path,counterfactual,0,0,qwen25,holdout,"Indiana Metal Craft Personalized Ball Marker 3/4"" Nickel Silver with Post",True,False,True,False,SUPPORTED,True,llama3
3e8b36e472db50e8,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,Prom M-Pro 7 Tactical Boresnake 12-Gauge Shotgun Bore Cleaner,True,False,True,False,SUPPORTED,True,llama3
a976d7d893913197,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,Colt Tactical Knife/Light Combo,True,False,True,False,SUPPORTED,True,llama3
fcfff2a30175907c,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,Lazer Sharp New13-Lazer Circle 1X Short Shank Non-Offset Fishing Hook,True,False,True,False,SUPPORTED,True,llama3
b00250ea7ea94af7,stark_amazon_ecommerce,A2_path,counterfactual,0,0,qwen25,holdout,Roller Derby Boys Blazer Lighted Wheel Roller Skate,True,False,True,False,SUPPORTED,True,llama3
a90cdb5fa9ee648f,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,Pulse Women's Wings Black Snowboard Jacket (Medium),True,False,True,False,UNSUPPORTED,False,llama3
94e2af97156d1fe8,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,NCAA Arkansas Razorbacks 14-Inch Nutcracker 6th Edition,True,False,True,False,SUPPORTED,True,llama3
63ed61d87b9625dd,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,Mountain Hardwear Kelvinator Hooded Jacket - Women's Black / Mayan Green Small,True,False,True,False,SUPPORTED,True,llama3
91b7169699c3a464,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,STYLN Subaru STI T-Shirt,True,False,True,False,SUPPORTED,True,llama3
2efb83ff53858e2f,stark_amazon_ecommerce,A2_path,counterfactual,0,0,qwen25,holdout,Rollerblade Zephyr Womens Black/Purple Size 9,True,False,True,False,SUPPORTED,True,llama3
21ea69b6c0a0e129,stark_amazon_ecommerce,A2_path,counterfactual,0,0,qwen25,holdout,Wolf Tooth Components Drop-Stop Chainring: 28T x 94 BCD 5-Bolt,True,False,True,False,SUPPORTED,True,llama3
eea74e3e40c3af38,stark_amazon_ecommerce,A2_path,counterfactual,0,0,qwen25,holdout,FUDI Men's NCAA University Of California UCSC Banana Slugs Logo Long Sleeve,True,False,True,False,SUPPORTED,True,llama3
936b2a855999dd6d,stark_amazon_ecommerce,A2_path,counterfactual,0,0,llama3,holdout,2015 Combat Combatant 275 All Association Bat 27.5 Oz,True,False,True,False,SUPPORTED,True,llama3
975aa0b1479a2b8b,stark_amazon_ecommerce,A2_path,counterfactual,0,0,qwen25,holdout,Solid Black Seamless Neck Warmer Gaiter Skull Flame Face Mask Motorcycle Biker,True,False,True,False,SUPPORTED,True,llama3
94e2af97156d1fe8,stark_amazon_ecommerce,A2_path,counterfactual,0,0,qwen25,holdout,NCAA Arkansas Razorbacks 14-Inch Nutcracker 6th Edition,True,False,True,False,SUPPORTED,True,llama3
8184816f931fd5dd,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,1019094,False,False,False,False,SUPPORTED,True,llama3
cea5440c2b711c2e,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,1016211,False,False,False,False,SUPPORTED,True,llama3
6facd5b341e6b30d,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,996142,False,False,False,False,SUPPORTED,True,llama3
4b318990572d20af,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,1021535,False,False,False,False,SUPPORTED,True,llama3
f6ecd1a7e9dd9429,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,981097,False,False,False,False,SUPPORTED,True,llama3
8f9e748fa3c2e87a,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,1022288,False,False,False,False,SUPPORTED,True,llama3
5b82c43e26fa0128,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Men's UA Graphic Skull Cap Headwear,False,False,False,False,SUPPORTED,True,llama3
8531b10ab2fa5292,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Turbine Seatpost,False,False,False,False,SUPPORTED,True,llama3
a473f872a94e9e46,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,FS81247,False,False,False,False,SUPPORTED,True,llama3
c787902a238827c6,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,957572,False,False,False,False,SUPPORTED,True,llama3
0615d004ad3d0c19,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Tactical Limited Edition Urban / Snow Camo Camouflage M9,False,False,False,False,SUPPORTED,True,llama3
d64f073be03ed4aa,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,Splintex Gold 60 mL with Applicator Brush,False,False,False,False,SUPPORTED,True,llama3
b2c72436529979f1,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,RAP-341NB,False,False,False,False,SUPPORTED,True,llama3
1c20d04467278ed2,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,972988,False,False,False,False,SUPPORTED,True,llama3
2253174607f0ade0,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,970142,False,False,False,False,SUPPORTED,True,llama3
4c81054647e407d0,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,959844,False,False,False,False,SUPPORTED,True,llama3
3e8b36e472db50e8,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,ProIsoCharge Battery Isolator 250Amp 1-Alt 2-Bat - 12V,False,False,False,False,SUPPORTED,True,llama3
d64f073be03ed4aa,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Splintex Gold 60 mL with Applicator Brush.,False,False,False,False,SUPPORTED,True,llama3
57c677d35b4f5646,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,1009353,False,False,False,False,SUPPORTED,True,llama3
804f47765833b625,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,959170,False,False,False,False,SUPPORTED,True,llama3
6fd67b743899ddc0,stark_amazon_ecommerce,A1F_flat,original,0,0,llama3,holdout,Mitchell 308 Spinning Rod and Reel Combo,True,True,False,False,SUPPORTED,True,llama3
0ec86a1948648161,stark_amazon_ecommerce,A1F_flat,original,0,0,qwen25,holdout,BHL Girls Ballet Tutu 3-7Y Lace (6-7Y),True,True,False,False,SUPPORTED,True,llama3
