domain,protocol,repeat,checkpoint,fact_id,active_version,dense_versions,sparse_versions,graph_versions,cache_versions,snapshot_error,graph_error,cache_error
kubernetes,read_filter,2,graph_inserted,23,2,2,2,2,,1,0,1
kubernetes,read_filter,2,graph_inserted,24,2,2,2,2,,1,0,1
kubernetes,read_filter,2,cache_inserted,0,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,1,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,2,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,3,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,4,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,5,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,6,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,7,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,8,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,9,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,10,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,11,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,12,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,13,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,14,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,15,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,16,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,17,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,18,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,19,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,20,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,21,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,22,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,23,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,cache_inserted,24,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,0,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,1,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,2,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,3,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,4,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,5,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,6,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,7,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,8,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,9,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,10,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,11,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,12,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,13,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,14,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,15,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,16,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,17,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,18,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,19,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,20,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,21,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,22,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,23,2,2,2,2,2,0,0,0
kubernetes,read_filter,2,old_gc,24,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,initial,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,initial,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,dense_staged,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,sparse_staged,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,graph_staged,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,cache_staged,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,readiness_checked,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,0,manifest_published,0,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,1,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,2,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,3,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,4,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,5,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,6,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,7,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,8,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,9,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,10,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,11,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,12,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,13,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,14,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,15,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,16,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,17,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,18,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,19,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,20,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,21,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,22,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,23,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,manifest_published,24,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,0,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,1,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,2,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,3,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,4,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,5,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,6,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,7,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,8,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,9,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,10,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,11,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,12,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,13,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,14,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,15,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,16,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,17,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,18,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,19,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,20,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,21,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,22,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,23,2,2,2,2,2,0,0,0
kubernetes,staged_all,0,old_gc,24,2,2,2,2,2,0,0,0
kubernetes,staged_all,1,initial,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,initial,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,dense_staged,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,sparse_staged,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,graph_staged,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,1,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,2,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,3,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,4,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,5,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,6,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,7,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,8,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,9,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,10,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,11,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,12,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,13,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,14,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,15,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,16,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,17,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,18,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,19,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,20,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,21,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,22,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,23,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,cache_staged,24,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,readiness_checked,0,1,1,1,1,1,0,0,0
kubernetes,staged_all,1,readiness_checked,1,1,1,1,1,1,0,0,0
