scoring,replicate,mean_ndcg_at_10
strict,997,0.03162538170227806
strict,998,0.033204023899302944
strict,999,0.03331187138963916
semantic,0,0.14424358981550026
semantic,1,0.10046375173928541
semantic,2,0.12224388798701878
semantic,3,0.12727110515059165
semantic,4,0.10520648719044527
semantic,5,0.1085231564549374
semantic,6,0.1404999109966168
semantic,7,0.10767801737265585
semantic,8,0.11427350146255134
semantic,9,0.11743080524562684
semantic,10,0.1362318589155968
semantic,11,0.12351020797241678
semantic,12,0.12622743687220753
semantic,13,0.11885052155441475
semantic,14,0.13288703968436352
semantic,15,0.10732872798420255
semantic,16,0.12025699880115197
semantic,17,0.1289606731938085
semantic,18,0.10908122620449456
semantic,19,0.101993887793432
semantic,20,0.11258165130008614
semantic,21,0.13059518347304488
semantic,22,0.12431373531918544
semantic,23,0.12413334798340742
semantic,24,0.14604888768811067
semantic,25,0.11210291396786157
semantic,26,0.11827047667625086
semantic,27,0.13064109228000292
semantic,28,0.1378142919174364
semantic,29,0.10747829123813817
semantic,30,0.11585369490518388
semantic,31,0.1072084207522407
semantic,32,0.11274050374775456
semantic,33,0.12339217826819336
semantic,34,0.13475994419159273
semantic,35,0.12702854263465543
semantic,36,0.11093577368929827
semantic,37,0.13703509699973415
semantic,38,0.13314366732232122
semantic,39,0.11516199618908397
semantic,40,0.1303146659292818
semantic,41,0.11058788003869736
semantic,42,0.11127108755141489
semantic,43,0.12119666904234454
semantic,44,0.132253576895392
semantic,45,0.13900316357264478
semantic,46,0.1356971052076088
semantic,47,0.12574553573568148
semantic,48,0.11862673683745162
semantic,49,0.11992646851209811
semantic,50,0.10564338171073247
semantic,51,0.11801285663692827
semantic,52,0.13006764419568248
semantic,53,0.10888335765089532
semantic,54,0.12074717428002557
semantic,55,0.10147278879423796
semantic,56,0.1288149549058489
semantic,57,0.10150477405196787
semantic,58,0.10935866376331058
semantic,59,0.15874462915193432
semantic,60,0.10808677901044787
semantic,61,0.0927213011630912
semantic,62,0.10548232923491312
semantic,63,0.10909726003057359
semantic,64,0.13005181915306407
semantic,65,0.1189000779397654
semantic,66,0.1292040590299096
semantic,67,0.1261015772650369
semantic,68,0.11316656032985088
semantic,69,0.11222252532483039
semantic,70,0.10755406213874216
semantic,71,0.10700413644863531
semantic,72,0.1247497620019091
semantic,73,0.12619823229380125
semantic,74,0.1212853577496074
semantic,75,0.11058907622410787
semantic,76,0.13269324526596885
semantic,77,0.1321214391556146
semantic,78,0.09801070317055768
semantic,79,0.12684103874496622
semantic,80,0.1101927022300059
semantic,81,0.09601545107029331
semantic,82,0.10840099998616946
semantic,83,0.11892608497788533
semantic,84,0.11240951288684972
semantic,85,0.1199367591357484
semantic,86,0.10882549757412888
semantic,87,0.12243615852360266
semantic,88,0.1254372924909384
semantic,89,0.11888702702678647
semantic,90,0.1302626401474733
semantic,91,0.10727561860619438
semantic,92,0.12620533633336095
semantic,93,0.1380446555424682
semantic,94,0.0998295565998519
semantic,95,0.12525733152989252
semantic,96,0.12365099107863672
semantic,97,0.13979459033540034
semantic,98,0.12669002598979345
semantic,99,0.11530483795626775
semantic,100,0.11341438623279368
semantic,101,0.13358602804679992
semantic,102,0.12405243778266835
semantic,103,0.13030398839381263
semantic,104,0.12838221379795192
semantic,105,0.10929592176859386
semantic,106,0.12245195561388032
semantic,107,0.11454449786459059
semantic,108,0.1036014358743579
semantic,109,0.13771673013130567
semantic,110,0.12276958517887568
semantic,111,0.11497010995469807
semantic,112,0.10882557150237689
semantic,113,0.13989832302163216
semantic,114,0.10526604249719047
semantic,115,0.13240895905677616
semantic,116,0.10818877545554846
semantic,117,0.09694219984709294
semantic,118,0.1208061627031173
semantic,119,0.11091250939996676
semantic,120,0.10881330863346955
semantic,121,0.12699654771095092
semantic,122,0.12469374705284096
semantic,123,0.136336118086828
semantic,124,0.11644220823003479
semantic,125,0.12219558597233345
semantic,126,0.12497962876881873
semantic,127,0.10705944032836076
semantic,128,0.13087064938383242
semantic,129,0.12263330270573812
semantic,130,0.12180606322017502
semantic,131,0.13156034255215177
semantic,132,0.11728958309116748
semantic,133,0.10979581508971586
semantic,134,0.12133313790962803
semantic,135,0.12840305232243698
semantic,136,0.11668236312799743
semantic,137,0.1279168669908608
semantic,138,0.11155265447584399
semantic,139,0.1150382363523125
semantic,140,0.11405821430284602
semantic,141,0.11457900157362963
semantic,142,0.11330854337251416
semantic,143,0.11180722746038763
semantic,144,0.12762516014896025
semantic,145,0.12407684540044826
semantic,146,0.1251164486458327
semantic,147,0.10125973230032749
semantic,148,0.12133203271347824
semantic,149,0.1219206452311682
semantic,150,0.1429064647043539
semantic,151,0.12789226553311453
semantic,152,0.12609890314345037
semantic,153,0.1468234400203382
semantic,154,0.13616998886338916
semantic,155,0.12436877266158969
semantic,156,0.12075580072581997
semantic,157,0.13823000919515807
semantic,158,0.11423314961205411
semantic,159,0.09721293709816677
semantic,160,0.13627955514097626
semantic,161,0.116947584499015
semantic,162,0.11244074905562747
semantic,163,0.09715341252963418
semantic,164,0.11939665890593093
semantic,165,0.12440021420586482
semantic,166,0.1249365009897548
semantic,167,0.13175145534619812
semantic,168,0.12428651176662417
semantic,169,0.10759060390066016
semantic,170,0.10690445610250554
semantic,171,0.11759346584768107
semantic,172,0.12821987549919842
semantic,173,0.10948091920777708
semantic,174,0.11155266359743936
semantic,175,0.09999097089253241
semantic,176,0.11427294788304891
semantic,177,0.11670182581845612
semantic,178,0.10539570485886636
semantic,179,0.11991274601290382
semantic,180,0.11505742370778808
semantic,181,0.12413084872030336
semantic,182,0.15142577248695033
semantic,183,0.125467843567943
semantic,184,0.11048964471057013
semantic,185,0.12459047793131191
semantic,186,0.11956728821832878
semantic,187,0.1176177252734671
semantic,188,0.11955596341592517
semantic,189,0.1341456210669146
semantic,190,0.1380746673669713
semantic,191,0.10421914896520057
semantic,192,0.13278352747410968
semantic,193,0.12110642733566088
semantic,194,0.11202510150928047
semantic,195,0.13135514218585928
semantic,196,0.12599973012723423
semantic,197,0.15515426318703718
semantic,198,0.10444953345715725
semantic,199,0.13705402125658078
semantic,200,0.10866350530921715
semantic,201,0.11870144190398756
semantic,202,0.11133678395906435
semantic,203,0.12742736326973733
semantic,204,0.10651642236022406
semantic,205,0.12606327681668358
semantic,206,0.1223108230344701
semantic,207,0.10609886392789805
semantic,208,0.13384319341738588
semantic,209,0.12166837674775043
semantic,210,0.1327868290687864
semantic,211,0.1267074223572795
semantic,212,0.1215701009571143
semantic,213,0.13178014328704693
semantic,214,0.10140936967612255
semantic,215,0.13693001186559783
semantic,216,0.1093736415821186
semantic,217,0.13062939983814573
semantic,218,0.11663443857435558
semantic,219,0.12680974731766978
semantic,220,0.13744612822312388
semantic,221,0.12858209102824095
semantic,222,0.09639754022411667
semantic,223,0.11520760502341493
semantic,224,0.13794213059670085
semantic,225,0.12405894401431357
semantic,226,0.1253943060714985
semantic,227,0.12494364638903746
semantic,228,0.11641452132541887
semantic,229,0.1080346890947253
semantic,230,0.1277664032936574
semantic,231,0.11439393649978724
semantic,232,0.12348780251040886
semantic,233,0.0958196217474867
semantic,234,0.12565464767897036
semantic,235,0.09146187762975327
semantic,236,0.12518203433477718
semantic,237,0.12863745508825286
semantic,238,0.1264167086547811
semantic,239,0.10396083938739051
semantic,240,0.10814277848569073
semantic,241,0.11208102633465591
semantic,242,0.09689739303778298
semantic,243,0.1070237498561483
semantic,244,0.12979023130894507
semantic,245,0.11990891799256233
semantic,246,0.13266969365825546
semantic,247,0.12320322311771616
semantic,248,0.13988592902774208
semantic,249,0.12405072868462527
semantic,250,0.1215594194985858
semantic,251,0.11304221866304096
semantic,252,0.12148986717879008
semantic,253,0.10954914524105183
semantic,254,0.11571445809577152
semantic,255,0.11626052209216166
semantic,256,0.1020410747796281
semantic,257,0.1231234809013887
semantic,258,0.12893730592574887
semantic,259,0.13238917880817563
semantic,260,0.13016894193450834
semantic,261,0.1035265529533478
semantic,262,0.1239455303078015
semantic,263,0.1255270068056483
semantic,264,0.11435672539897539
semantic,265,0.12112155188271408
semantic,266,0.11387410387694773
semantic,267,0.14332211450778268
semantic,268,0.1435700491913403
semantic,269,0.11403542047464642
semantic,270,0.14754459505121387
semantic,271,0.138931270622734
semantic,272,0.1262450894765324
semantic,273,0.11497242239688678
semantic,274,0.11200574447714759
semantic,275,0.1293610017530604
semantic,276,0.12104961712402977
semantic,277,0.11318526109135957
semantic,278,0.12308430038246296
semantic,279,0.14703417685153858
semantic,280,0.1339454193719376
semantic,281,0.11668557060285861
semantic,282,0.10945360903010154
semantic,283,0.11944683669584458
semantic,284,0.11426513222550289
semantic,285,0.1342493507282532
semantic,286,0.12397831319737869
semantic,287,0.1222766523861646
semantic,288,0.11749727764390222
semantic,289,0.09379664334492163
semantic,290,0.13544284917742816
semantic,291,0.1009151294316044
semantic,292,0.10322225433753425
semantic,293,0.10115969792605917
semantic,294,0.11937048998554463
semantic,295,0.12423677608450331
semantic,296,0.13530393615538147
semantic,297,0.1285502785899671
semantic,298,0.1326952493358503
semantic,299,0.1322484262476346
semantic,300,0.1319271874372747
semantic,301,0.11091318995704569
semantic,302,0.11012546018658849
semantic,303,0.11173924187047858
semantic,304,0.12289521996884616
semantic,305,0.10891241274148841
semantic,306,0.11538885193096886
semantic,307,0.12233683066510251
semantic,308,0.13276513344051843
semantic,309,0.12325207986753649
semantic,310,0.11024979634471628
semantic,311,0.10199398332853696
semantic,312,0.12138747537764137
semantic,313,0.11781524043176883
semantic,314,0.10907497579277034
semantic,315,0.13436534887522456
semantic,316,0.12397435653551322
semantic,317,0.10327088435257392
semantic,318,0.13850830241451803
semantic,319,0.11326270470646543
semantic,320,0.12523982387550012
semantic,321,0.12577642787217155
semantic,322,0.10732550759762978
semantic,323,0.11377887856795532
semantic,324,0.11602726092067388
semantic,325,0.14150270706497295
semantic,326,0.12103836668061216
semantic,327,0.13396927788316315
semantic,328,0.0980851477869637
semantic,329,0.1393243298681513
semantic,330,0.11368570065355708
semantic,331,0.12511931310418223
semantic,332,0.1215721553314743
semantic,333,0.11086256226619343
semantic,334,0.11621399972151909
semantic,335,0.10680847034013922
semantic,336,0.14196978741623698
semantic,337,0.1211793388556551
semantic,338,0.12902062176113144
semantic,339,0.11945119484217154
semantic,340,0.11306652118254445
semantic,341,0.14756682256763684
semantic,342,0.11409445562703444
semantic,343,0.12115003810049468
semantic,344,0.14584902264463867
semantic,345,0.10520332601859761
semantic,346,0.11631158403619926
semantic,347,0.11717703133646515
semantic,348,0.1252575469719996
semantic,349,0.1356018138357254
semantic,350,0.13571217591295257
semantic,351,0.12157846725900014
semantic,352,0.13267783993553697
semantic,353,0.10082646214639522
semantic,354,0.13953223892298794
semantic,355,0.11008377068069063
semantic,356,0.10072925174304392
semantic,357,0.124714106949322
semantic,358,0.1409373544700403
semantic,359,0.103427660837338
semantic,360,0.11306660633886358
semantic,361,0.13127697935919685
semantic,362,0.1375132606234985
semantic,363,0.14012003344071644
semantic,364,0.1298882788430325
semantic,365,0.1069359155968555
semantic,366,0.11606193442980896
semantic,367,0.12318716184459495
semantic,368,0.12615352464719032
semantic,369,0.1212837954835647
semantic,370,0.11206709768320959
semantic,371,0.12610148119108588
semantic,372,0.12455222532648096
semantic,373,0.10614107973179486
semantic,374,0.10115044105042424
semantic,375,0.13460115566423816
semantic,376,0.09514612330610131
semantic,377,0.12495444109025342
semantic,378,0.11442339903333301
semantic,379,0.11917025823295245
semantic,380,0.14930193012027398
semantic,381,0.11347961493131621
semantic,382,0.11881135951589486
semantic,383,0.12209614861985568
semantic,384,0.11923109412419548
semantic,385,0.11881362161013652
semantic,386,0.13125242001155943
semantic,387,0.11954422082727188
semantic,388,0.13056157383479242
semantic,389,0.10793330410286484
semantic,390,0.11639064031483196
semantic,391,0.11129118384081679
semantic,392,0.12018004731499907
semantic,393,0.10364973463901826
semantic,394,0.11515591031763618
semantic,395,0.11124558202061614
semantic,396,0.11072803739730648
semantic,397,0.10598427473640969
semantic,398,0.12625488492078027
semantic,399,0.11520257282539623
semantic,400,0.10309124553986977
semantic,401,0.10445478309892578
semantic,402,0.11491496468041269
semantic,403,0.1213392707969006
semantic,404,0.12181459142496287
semantic,405,0.11247649279679914
semantic,406,0.11150964947224308
semantic,407,0.13453530930337726
semantic,408,0.10715808331588501
semantic,409,0.13754825974742088
semantic,410,0.12640600696877974
semantic,411,0.11993468269768555
semantic,412,0.12186364755424917
semantic,413,0.13575186470179706
semantic,414,0.10009644311503438
semantic,415,0.11768915559294268
semantic,416,0.11465480927776328
semantic,417,0.09693018618490447
semantic,418,0.11964110095838029
semantic,419,0.12580558535150774
semantic,420,0.12269521807100052
semantic,421,0.11256159859964424
semantic,422,0.10852009193677375
semantic,423,0.10926282874814516
semantic,424,0.10794155234964864
semantic,425,0.11584431130914578
semantic,426,0.09578021751513309
semantic,427,0.1229230671124165
semantic,428,0.11567285370000083
semantic,429,0.13188501201044425
semantic,430,0.12629128587663846
semantic,431,0.10341580492275192
semantic,432,0.12181142887909704
semantic,433,0.11333920062018236
semantic,434,0.11784397083129695
semantic,435,0.09630704506414299
semantic,436,0.13413045652193378
semantic,437,0.13081751473998807
semantic,438,0.11932926390669009
semantic,439,0.11386773753256049
semantic,440,0.11176266722318706
semantic,441,0.11135887985847223
semantic,442,0.12445798567496903
semantic,443,0.11404373585117529
semantic,444,0.11573155719355274
semantic,445,0.13264177615997383
semantic,446,0.12989440512358813
semantic,447,0.12195449144944605
semantic,448,0.12939255933772223
semantic,449,0.11716343909750253
semantic,450,0.10553407770407668
semantic,451,0.12292872792041713
semantic,452,0.11537874124573803
semantic,453,0.12183054160698643
semantic,454,0.12771379579382214
semantic,455,0.11592919659214407
semantic,456,0.109667598366104
semantic,457,0.13735822936808964
semantic,458,0.1414335809557417
semantic,459,0.10923221648880697
semantic,460,0.1005539035811164
semantic,461,0.12473899884596773
semantic,462,0.10867337279964506
semantic,463,0.13899726345519742
semantic,464,0.12164575243079528
semantic,465,0.10226030325094741
semantic,466,0.11330459205863429
semantic,467,0.1137827816904899
semantic,468,0.10132628007008967
semantic,469,0.13909062254551266
semantic,470,0.12316565148114438
semantic,471,0.1369776402659167
semantic,472,0.12478350803588302
semantic,473,0.14642546677293852
semantic,474,0.11937957802971552
semantic,475,0.12698029593362398
semantic,476,0.12583237748877635
semantic,477,0.11197780234711588
semantic,478,0.11949717896292744
semantic,479,0.14801555739384029
semantic,480,0.11239607076332485
semantic,481,0.1021859216216311
semantic,482,0.11780024427348938
semantic,483,0.11563001225237417
semantic,484,0.1140162270965053
semantic,485,0.10760346748928551
semantic,486,0.1238964658964448
semantic,487,0.14286549512890853
semantic,488,0.14263437922977001
semantic,489,0.13661099065763724
semantic,490,0.10749308377161902
semantic,491,0.10587811217294864
semantic,492,0.12492266255173169
semantic,493,0.13096823242824965
semantic,494,0.12387988612302794
semantic,495,0.13377348813255807
semantic,496,0.10680885070650108
semantic,497,0.11559243752502442
semantic,498,0.14700180686968095
semantic,499,0.1273927051177671
semantic,500,0.10866354159548837
semantic,501,0.12146004020792406
semantic,502,0.11544497899339584
semantic,503,0.09562154282769465
semantic,504,0.12320673065985567
semantic,505,0.1305879611783101
semantic,506,0.11679816456369463
semantic,507,0.1504614043905487
semantic,508,0.12130906873843755
semantic,509,0.12242223275037752
semantic,510,0.11787832066436102
semantic,511,0.12558516756483387
semantic,512,0.11086391995007186
semantic,513,0.12267655380464433
semantic,514,0.11215940918592263
semantic,515,0.10623820363714613
semantic,516,0.13144413612358266
semantic,517,0.11110356407450801
semantic,518,0.10882982440729581
semantic,519,0.11509103868095354
semantic,520,0.12786308583963668
semantic,521,0.10182559818421659
semantic,522,0.12809394490018755
semantic,523,0.12182781721024445
semantic,524,0.11912699546121253
semantic,525,0.12985169617604025
semantic,526,0.12291675044294195
semantic,527,0.12220217294503884
semantic,528,0.12241149841425136
semantic,529,0.11983717085494193
semantic,530,0.10185069846497016
semantic,531,0.12964724534424463
semantic,532,0.1224096623602196
semantic,533,0.11499100620978923
semantic,534,0.11689633060301256
semantic,535,0.11428388833109855
semantic,536,0.11140853623231808
semantic,537,0.11334216113417028
semantic,538,0.11166147300318052
semantic,539,0.11062482527621167
semantic,540,0.11894284783810005
semantic,541,0.12256484756331713
semantic,542,0.13338904879465682
semantic,543,0.11548450470539322
semantic,544,0.1066365786638573
semantic,545,0.11053435708635032
semantic,546,0.10938822245958588
semantic,547,0.11647835724188725
semantic,548,0.12702193778204796
semantic,549,0.10327049092782851
semantic,550,0.11382521000133114
semantic,551,0.10359728853376995
semantic,552,0.13394899326939047
semantic,553,0.12260782215097206
semantic,554,0.12956271061865116
semantic,555,0.14900627702965832
semantic,556,0.12149659382872416
semantic,557,0.11688735231123769
semantic,558,0.1433566935256989
semantic,559,0.11470730501929542
semantic,560,0.1315419558845365
semantic,561,0.10028271184182119
semantic,562,0.09160586622292055
semantic,563,0.11341850155088146
semantic,564,0.12104861127538229
semantic,565,0.09523051608709768
semantic,566,0.11067184904809729
semantic,567,0.12612359115092442
semantic,568,0.11402027608145625
semantic,569,0.11396378337021297
semantic,570,0.12647997978526362
semantic,571,0.12875065119481097
semantic,572,0.11529322226099348
semantic,573,0.114368431083619
semantic,574,0.13441282781328648
semantic,575,0.12235615196881636
semantic,576,0.1382065032292513
semantic,577,0.12107428532845094
semantic,578,0.12917369716526
semantic,579,0.1355376093080221
semantic,580,0.1453360891764857
semantic,581,0.12312040087503529
semantic,582,0.12692225721520944
semantic,583,0.13866140746016095
semantic,584,0.10793117202983352
semantic,585,0.11966671582711978
semantic,586,0.11661016468986402
semantic,587,0.11750395026060614
semantic,588,0.1083092754140675
semantic,589,0.13777557353150607
semantic,590,0.14867026101543332
semantic,591,0.1344970634323775
semantic,592,0.11292237011165349
semantic,593,0.12832490948284597
semantic,594,0.129253973799519
semantic,595,0.13319096522729534
semantic,596,0.10084952499200833
semantic,597,0.13007093486292978
semantic,598,0.10901756292048173
semantic,599,0.10967201936035768
semantic,600,0.11207168142775577
semantic,601,0.11585108562838126
semantic,602,0.11767761327727279
semantic,603,0.11433887553581072
semantic,604,0.10868974499631187
semantic,605,0.12120639506278227
semantic,606,0.11425523338233402
semantic,607,0.13719821154890557
semantic,608,0.12052819907048212
semantic,609,0.11162630399591678
semantic,610,0.1145143937887157
semantic,611,0.10250245703237597
semantic,612,0.10987571206079394
semantic,613,0.14068142330525643
semantic,614,0.1292423528264319
semantic,615,0.10460847077026328
semantic,616,0.12166014833904294
semantic,617,0.1094082177621421
semantic,618,0.11755242190241162
semantic,619,0.11295146973366978
semantic,620,0.13046107768917176
semantic,621,0.13114939611203222
semantic,622,0.12813655148127348
semantic,623,0.1096928015678966
semantic,624,0.12490480594265257
semantic,625,0.12227005018540137
semantic,626,0.1229901936961322
semantic,627,0.13542041536700186
semantic,628,0.13145106780908453
semantic,629,0.10594913751167274
semantic,630,0.11569610298198314
semantic,631,0.13101123397294429
semantic,632,0.0985888945341199
semantic,633,0.1144909305287053
semantic,634,0.12184546208006468
semantic,635,0.12210061472457205
semantic,636,0.11669312336941184
semantic,637,0.12601152429610135
semantic,638,0.10359733676216866
semantic,639,0.10724978245566014
semantic,640,0.12247317185150276
semantic,641,0.1270434131164178
semantic,642,0.10875598375539268
semantic,643,0.11494274163795967
semantic,644,0.1263064925124661
semantic,645,0.10870946619716469
semantic,646,0.11362179009701875
semantic,647,0.11508487252184915
semantic,648,0.1071955711387707
semantic,649,0.09887742194555345
semantic,650,0.1431307299579582
semantic,651,0.12815764523241951
semantic,652,0.1347866360868683
semantic,653,0.10674023707327056
semantic,654,0.12027446196485002
semantic,655,0.1324545905440474
semantic,656,0.12230163766226554
semantic,657,0.14124081027510524
semantic,658,0.12766237860258686
semantic,659,0.11061835125878335
semantic,660,0.11708572683475704
semantic,661,0.11201246621186406
semantic,662,0.09838016422097758
semantic,663,0.12461289688244132
semantic,664,0.10611878502315227
semantic,665,0.11078561623410428
semantic,666,0.11508453643622243
semantic,667,0.11123722883480289
semantic,668,0.13461860162106853
semantic,669,0.1049139012515249
semantic,670,0.11345771681556961
semantic,671,0.12257615005335977
semantic,672,0.0993564742311547
semantic,673,0.12998137584941694
semantic,674,0.11185576355807797
semantic,675,0.130759792325735
semantic,676,0.15087961743761197
semantic,677,0.1302412273658843
semantic,678,0.1294440228956586
semantic,679,0.11192800634377416
semantic,680,0.10474717051854081
semantic,681,0.09867682766523025
semantic,682,0.11635091934882393
semantic,683,0.13245982246087282
semantic,684,0.11570939048806003
semantic,685,0.12850919516812043
semantic,686,0.12250355707901968
semantic,687,0.1286844805250381
semantic,688,0.1266772265868072
semantic,689,0.1282849407338002
semantic,690,0.1215656397718427
semantic,691,0.11526490315208819
semantic,692,0.12956064431291323
semantic,693,0.13095831974738875
semantic,694,0.12908233365278743
semantic,695,0.1421180358973641
semantic,696,0.11054945297208775
semantic,697,0.11794083147549721
semantic,698,0.13054664112317207
semantic,699,0.1003226720978854
semantic,700,0.13480161316574427
semantic,701,0.1036360413979402
semantic,702,0.12435262124580693
semantic,703,0.10547230870541646
semantic,704,0.11002027051863894
semantic,705,0.10775321510037057
semantic,706,0.11642642332657417
semantic,707,0.10385687762572063
semantic,708,0.11196055497976361
semantic,709,0.09948059437222792
semantic,710,0.1083307228415064
semantic,711,0.11350569499827282
semantic,712,0.11727668417691169
semantic,713,0.12707717839356242
semantic,714,0.12270722764239383
semantic,715,0.1444548640895254
semantic,716,0.11933791532743923
semantic,717,0.11310674295653539
semantic,718,0.12582814079070795
semantic,719,0.14133359069951923
semantic,720,0.11202203371921106
semantic,721,0.1263907154988996
semantic,722,0.13179565156135067
semantic,723,0.12152285910959004
semantic,724,0.1228187166590132
semantic,725,0.11136384872993466
semantic,726,0.13625526646243993
semantic,727,0.12173384078646843
semantic,728,0.12008395750391068
semantic,729,0.10777270453456464
semantic,730,0.11087817086668754
semantic,731,0.1023096619243504
semantic,732,0.12208872252371473
semantic,733,0.12628822298900994
semantic,734,0.14057896565546385
semantic,735,0.10910596805587527
semantic,736,0.12328109020538512
semantic,737,0.114128843749658
semantic,738,0.12794976918119882
semantic,739,0.10744631956187911
semantic,740,0.12082367083319448
semantic,741,0.12044411958814463
semantic,742,0.11873609431661068
semantic,743,0.12045944107858647
semantic,744,0.11765840145243404
semantic,745,0.11943620809856614
semantic,746,0.11676477410717624
semantic,747,0.11147822070362204
semantic,748,0.10827573817827234
semantic,749,0.11813778751931034
semantic,750,0.13977642257967374
semantic,751,0.114808103918992
semantic,752,0.12044849609622416
semantic,753,0.10166218722550101
semantic,754,0.10200311559083332
semantic,755,0.10980267880840579
semantic,756,0.10964120558915823
semantic,757,0.10744695143823356
semantic,758,0.12392013382513989
semantic,759,0.11928067484940183
semantic,760,0.10769975686923358
semantic,761,0.11212177685632617
semantic,762,0.12595197902713454
semantic,763,0.14037109412024315
semantic,764,0.11313886548970521
semantic,765,0.1277001847663375
semantic,766,0.1242761328991519
semantic,767,0.10581601224964678
semantic,768,0.10981584864979009
semantic,769,0.12085119494856962
semantic,770,0.1249986822849278
semantic,771,0.11411053020322871
semantic,772,0.12101042749330614
semantic,773,0.1237999372395131
semantic,774,0.11508120108272801
semantic,775,0.0990992846267912
semantic,776,0.13504419411451415
semantic,777,0.13504573748815377
semantic,778,0.118290451483686
semantic,779,0.12104308825572697
semantic,780,0.1118758663247941
semantic,781,0.12665564964553017
semantic,782,0.09730627764684675
semantic,783,0.13030020229985453
semantic,784,0.11976891423087417
semantic,785,0.12732864310489211
semantic,786,0.13618672373024118
semantic,787,0.1285251796412577
semantic,788,0.11038837203750745
semantic,789,0.10157515650638624
semantic,790,0.11415051351486104
semantic,791,0.12080696721192735
semantic,792,0.10928337606686218
semantic,793,0.09334602688056892
semantic,794,0.12840940261231387
semantic,795,0.10882851300038796
semantic,796,0.10969945338191488
semantic,797,0.11371695333664529
semantic,798,0.12600728846140377
semantic,799,0.10841282370295646
semantic,800,0.1291200461705125
semantic,801,0.13625187111458156
semantic,802,0.1126651389539555
semantic,803,0.12521183402633682
semantic,804,0.13773173211217754
semantic,805,0.14121096715602982
semantic,806,0.12123457853791401
semantic,807,0.11003106692413096
semantic,808,0.13235008868318837
semantic,809,0.12369598941280524
semantic,810,0.13029188056958535
semantic,811,0.12056920503827688
semantic,812,0.13047969692005396
semantic,813,0.10902829127453625
semantic,814,0.1376219179540867
semantic,815,0.1315503265864115
semantic,816,0.12256532776321517
semantic,817,0.12526483431587934
semantic,818,0.11430868205029948
semantic,819,0.14083355993862245
semantic,820,0.10601623018518255
semantic,821,0.1352536923913553
semantic,822,0.1117423181535295
semantic,823,0.1246873797802761
semantic,824,0.11035261508713176
semantic,825,0.13534450675694493
semantic,826,0.11043616069633858
semantic,827,0.11711722835043735
semantic,828,0.12079004619958755
semantic,829,0.1385132029955217
semantic,830,0.1303477751923192
semantic,831,0.11898565461327708
semantic,832,0.10645596531711525
semantic,833,0.13810620161602175
semantic,834,0.12447173796480772
semantic,835,0.10451408225856265
semantic,836,0.12413061070051015
semantic,837,0.13088228058621865
semantic,838,0.11964527038495228
semantic,839,0.1146453237213269
semantic,840,0.1249289669921659
semantic,841,0.12284303559895815
semantic,842,0.12616724611432598
semantic,843,0.11471230774038407
semantic,844,0.10298967901246987
semantic,845,0.11564355872117081
semantic,846,0.1187348865496379
semantic,847,0.1368095554983618
semantic,848,0.09661527870940877
semantic,849,0.10978180045549793
semantic,850,0.10344735204318538
semantic,851,0.10520005824315115
semantic,852,0.1187449732402476
semantic,853,0.11911263345271704
semantic,854,0.10522260979824027
semantic,855,0.1293727136876985
semantic,856,0.12425231959791713
semantic,857,0.10032495382017416
semantic,858,0.11191033395519807
semantic,859,0.13536552569350424
semantic,860,0.12824688593848263
semantic,861,0.10622293447730394
semantic,862,0.10584947877459713
semantic,863,0.13720351004669742
semantic,864,0.11416467509695498
semantic,865,0.1499418558023579
semantic,866,0.11291436191455084
semantic,867,0.12489838565155553
semantic,868,0.11786230141161813
semantic,869,0.12811083844389742
semantic,870,0.12554792520768765
semantic,871,0.12356731978923736
semantic,872,0.11254075027132081
semantic,873,0.13355008351430858
semantic,874,0.10569813441703223
semantic,875,0.11359683091320649
semantic,876,0.1272972959676385
semantic,877,0.11596934323838565
semantic,878,0.11823637896046414
semantic,879,0.12735824699284556
semantic,880,0.1480177132548087
semantic,881,0.12063244334139438
semantic,882,0.12019354838572663
semantic,883,0.12578828987038726
semantic,884,0.11896459517526062
semantic,885,0.10707760188015895
semantic,886,0.11747469442563288
semantic,887,0.133314488570632
semantic,888,0.13228980216507008
semantic,889,0.13213941099926368
semantic,890,0.12844958289298242
semantic,891,0.11126676491279824
semantic,892,0.11418398992335467
semantic,893,0.10524972151322169
semantic,894,0.13983462507591923
semantic,895,0.13729571683436476
semantic,896,0.11508373739330358
semantic,897,0.11924225315236552
semantic,898,0.11721833879046593
semantic,899,0.12327550698902559
semantic,900,0.13133517712627313
semantic,901,0.13552200936303163
semantic,902,0.09702927770914668
semantic,903,0.14448863538768994
semantic,904,0.13650150645807496
semantic,905,0.1238674957740925
semantic,906,0.14487389957388586
semantic,907,0.13714048628273526
semantic,908,0.10154840209037116
semantic,909,0.14563843232221987
semantic,910,0.09919310710287856
semantic,911,0.11454363107985649
semantic,912,0.14687460908228814
semantic,913,0.11816888857780232
semantic,914,0.12468075868710987
semantic,915,0.13364256907944752
semantic,916,0.11720603573161856
semantic,917,0.12265260040851544
semantic,918,0.11711312880751013
semantic,919,0.1283692688745088
semantic,920,0.12385115465992082
semantic,921,0.12518052465325355
semantic,922,0.11999267034653363
semantic,923,0.13792243827459744
semantic,924,0.13152048558852997
semantic,925,0.14706664222009233
semantic,926,0.12286735651562215
semantic,927,0.12464532651765539
semantic,928,0.12548208726511526
semantic,929,0.1151138107516015
